energy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
0.05,33.88471,33.81204,33.59532,33.23831,32.74716,32.13018,31.39761,30.56127,29.63421,28.63034,27.56407,26.44990,25.30212,24.13444,22.95981,21.79013,20.63613,19.50722,18.41146,17.35554,16.34475,15.38310,14.47336,13.61717,12.81515,12.06703,11.37175,10.72764,10.13247,9.583630,9.078188,8.613007,8.184829,7.790347,7.426271,7.089382,6.776576,6.484901,6.211587,5.954063,5.709973,5.477187,5.253803,5.038148,4.828774,4.624455,4.424175,4.227119,4.032664,3.840361,3.649926,3.461227,3.274262,3.089155,2.906132,2.725513,2.547695,2.373139,2.202356,2.035895,1.874329,1.718249,1.568244,1.424898,1.288777,1.160421,1.040336,9.289876E-1,8.267923E-1,7.341134E-1,6.512558E-1,5.784618E-1,5.159078E-1,4.637018E-1,4.218817E-1,3.904144E-1,3.691954E-1,3.580496E-1,3.567320E-1,3.649302E-1,3.822664E-1,4.083004E-1,4.425337E-1,4.844133E-1,5.333362E-1,5.886545E-1,6.496809E-1,7.156940E-1,7.859447E-1,8.596616E-1,9.360581E-1,1.014338,1.093703,1.173356,1.252512,1.330403,1.406279,1.479420,1.549140,1.614791,1.675768,1.731513,1.781522,1.825346,1.862594,1.892938,1.916111,1.931915,1.940217,1.940949,1.934115,1.919781,1.898081,1.869215,1.833443,1.791085,1.742520,1.688178,1.628541,1.564137,1.495533,1.423335,1.348181,1.270732,1.191674,1.111706,1.031537,9.518813E-1,8.734501E-1,7.969480E-1,7.230665E-1,6.524786E-1,5.858336E-1,5.237518E-1,4.668198E-1,4.155857E-1,3.705549E-1,3.321860E-1,3.008873E-1,2.770135E-1,2.608629E-1,2.526752E-1,2.526293E-1,2.608418E-1,2.773664E-1,3.021931E-1,3.352483E-1,3.763948E-1,4.254337E-1,4.821047E-1,5.460888E-1,6.170101E-1,6.944389E-1,7.778943E-1,8.668482E-1,9.607292E-1,1.058926,1.160794,1.265655,1.372811,1.481539,1.591103,1.700759,1.809759,1.917355,2.022807,2.125388,2.224389,2.319123,2.408934,2.493196,2.571323,2.642769,2.707035,2.763673,2.812286,2.852533,2.884133,2.906864,2.920566,2.925145
0.1,72.64883,72.41497,71.71950,70.58044,69.02669,67.09649,64.83545,62.29431,59.52667,56.58673,53.52736,50.39842,47.24549,44.10900,41.02371,38.01860,35.11693,32.33661,29.69067,27.18781,24.83304,22.62823,20.57274,18.66392,16.89757,15.26836,13.77017,12.39635,11.13994,9.993890,8.951137,8.004742,7.147953,6.374255,5.677403,5.051448,4.490741,3.989939,3.544005,3.148204,2.798091,2.489507,2.218570,1.981660,1.775416,1.596721,1.442696,1.310687,1.198256,1.103173,1.023403,9.570988E-1,9.025899E-1,8.583713E-1,8.230939E-1,7.955543E-1,7.746833E-1,7.595362E-1,7.492816E-1,7.431913E-1,7.406300E-1,7.410451E-1,7.439569E-1,7.489500E-1,7.556636E-1,7.637841E-1,7.730367E-1,7.831788E-1,7.939937E-1,8.052847E-1,8.168705E-1,8.285809E-1,8.402534E-1,8.517307E-1,8.628582E-1,8.734833E-1,8.834539E-1,8.926190E-1,9.008284E-1,9.079336E-1,9.137892E-1,9.182541E-1,9.211930E-1,9.224786E-1,9.219932E-1,9.196308E-1,9.152988E-1,9.089203E-1,9.004351E-1,8.898017E-1,8.769983E-1,8.620239E-1,8.448986E-1,8.256644E-1,8.043850E-1,7.811455E-1,7.560515E-1,7.292290E-1,7.008220E-1,6.709917E-1,6.399143E-1,6.077794E-1,5.747873E-1,5.411468E-1,5.070728E-1,4.727837E-1,4.384988E-1,4.044355E-1,3.708072E-1,3.378206E-1,3.056734E-1,2.745521E-1,2.446303E-1,2.160667E-1,1.890037E-1,1.635661E-1,1.398605E-1,1.179738E-1,9.797360E-2,7.990770E-2,6.380417E-2,4.967188E-2,3.750105E-2,2.726420E-2,1.891717E-2,1.240035E-2,7.640185E-3,4.550625E-3,3.034824E-3,2.986840E-3,4.293399E-3,6.835664E-3,1.049100E-2,1.513468E-2,2.064155E-2,2.688759E-2,3.375135E-2,4.111530E-2,4.886699E-2,5.690012E-2,6.511540E-2,7.342124E-2,8.173432E-2,8.997996E-2,9.809231E-2,1.060144E-1,1.136982E-1,1.211041E-1,1.282009E-1,1.349650E-1,1.413803E-1,1.474372E-1,1.531321E-1,1.584665E-1,1.634466E-1,1.680822E-1,1.723864E-1,1.763741E-1,1.800623E-1,1.834688E-1,1.866118E-1,1.895093E-1,1.921790E-1,1.946375E-1,1.969001E-1,1.989810E-1,2.008924E-1,2.026451E-1,2.042483E-1,2.057093E-1,2.070340E-1,2.082268E-1,2.092910E-1,2.102287E-1,2.110411E-1,2.117289E-1,2.122923E-1,2.127309E-1,2.130446E-1,2.132329E-1,2.132958E-1
0.15,90.76941,90.36787,89.17784,87.24184,84.62705,81.42022,77.72159,73.63833,69.27840,64.74522,60.13349,55.52642,50.99419,46.59356,42.36833,38.35047,34.56158,31.01451,27.71500,24.66321,21.85506,19.28333,16.93870,14.81038,12.88677,11.15582,9.605366,8.223359,6.997978,5.917740,4.971547,4.148714,3.438991,2.832554,2.320014,1.892407,1.541191,1.258246,1.035872,8.667870E-1,7.441326E-1,6.614731E-1,6.127994E-1,5.925304E-1,5.955144E-1,6.170287E-1,6.527775E-1,6.988877E-1,7.519019E-1,8.087699E-1,8.668365E-1,9.238278E-1,9.778343E-1,1.027292,1.070963,1.107910,1.137477,1.159258,1.173077,1.178959,1.177103,1.167857,1.151693,1.129179,1.100960,1.067733,1.030227,9.891816E-1,9.453354E-1,8.994062E-1,8.520797E-1,8.039989E-1,7.557548E-1,7.078798E-1,6.608430E-1,6.150473E-1,5.708279E-1,5.284532E-1,4.881265E-1,4.499891E-1,4.141247E-1,3.805644E-1,3.492929E-1,3.202543E-1,2.933594E-1,2.684924E-1,2.455173E-1,2.242852E-1,2.046403E-1,1.864258E-1,1.694893E-1,1.536874E-1,1.388899E-1,1.249829E-1,1.118713E-1,9.948035E-2,8.775677E-2,7.666869E-2,6.620514E-2,5.637478E-2,4.720413E-2,3.873515E-2,3.102254E-2,2.413059E-2,1.812993E-2,1.309396E-2,9.095442E-3,6.202958E-3,4.477654E-3,3.970131E-3,4.717666E-3,6.741791E-3,1.004630E-2,1.461572E-2,2.041430E-2,2.738547E-2,3.545190E-2,4.451603E-2,5.446114E-2,6.515288E-2,7.644125E-2,8.816300E-2,1.001443E-1,1.122039E-1,1.241562E-1,1.358145E-1,1.469949E-1,1.575193E-1,1.672188E-1,1.759371E-1,1.835335E-1,1.898854E-1,1.948908E-1,1.984702E-1,2.005683E-1,2.011553E-1,2.002269E-1,1.978051E-1,1.939373E-1,1.886961E-1,1.821772E-1,1.744981E-1,1.657959E-1,1.562247E-1,1.459525E-1,1.351586E-1,1.240295E-1,1.127562E-1,1.015302E-1,9.054005E-2,7.996790E-2,6.998620E-2,6.075448E-2,5.241649E-2,4.509764E-2,3.890277E-2,3.391431E-2,3.019098E-2,2.776675E-2,2.665049E-2,2.682597E-2,2.825237E-2,3.086529E-2,3.457819E-2,3.928420E-2,4.485842E-2,5.116044E-2,5.803725E-2,6.532629E-2,7.285878E-2,8.046364E-2,8.796803E-2,9.520654E-2,1.020187E-1,1.082550E-1,1.137795E-1,1.184720E-1,1.222310E-1,1.249754E-1,1.266460E-1,1.272069E-1
0.2,95.14295,94.60045,92.99871,90.41242,86.95747,82.77981,78.04237,72.91222,67.54927,62.09780,56.68102,51.39858,46.32658,41.51931,37.01206,32.82444,28.96375,25.42803,22.20871,19.29282,16.66461,14.30687,12.20178,10.33157,8.678868,7.226945,5.959835,4.862367,3.920166,3.119615,2.447813,1.892526,1.442144,1.085647,8.125764E-1,6.130122E-1,4.775653E-1,3.973705E-1,3.640870E-1,3.699022E-1,4.075374E-1,4.702548E-1,5.518633E-1,6.467238E-1,7.497507E-1,8.564113E-1,9.627214E-1,1.065237,1.161040,1.247726,1.323378,1.386545,1.436214,1.471778,1.493003,1.499991,1.493145,1.473128,1.440825,1.397304,1.343780,1.281574,1.212079,1.136726,1.056954,9.741807E-1,8.897751E-1,8.050362E-1,7.211732E-1,6.392894E-1,5.603692E-1,4.852687E-1,4.147091E-1,3.492740E-1,2.894089E-1,2.354237E-1,1.874972E-1,1.456850E-1,1.099278E-1,8.006247E-2,5.583358E-2,3.690649E-2,2.288066E-2,1.330353E-2,7.684241E-3,5.507305E-3,6.245599E-3,9.372701E-3,1.437427E-2,2.075829E-2,2.806410E-2,3.587003E-2,4.379957E-2,5.152611E-2,5.877617E-2,6.533114E-2,7.102764E-2,7.575654E-2,7.946066E-2,8.213148E-2,8.380477E-2,8.455543E-2,8.449170E-2,8.374883E-2,8.248248E-2,8.086191E-2,7.906328E-2,7.726302E-2,7.563167E-2,7.432807E-2,7.349421E-2,7.325078E-2,7.369342E-2,7.488994E-2,7.687829E-2,7.966558E-2,8.322791E-2,8.751114E-2,9.243253E-2,9.788312E-2,1.037309E-1,1.098245E-1,1.159978E-1,1.220742E-1,1.278721E-1,1.332098E-1,1.379110E-1,1.418101E-1,1.447569E-1,1.466215E-1,1.472986E-1,1.467112E-1,1.448139E-1,1.415950E-1,1.370788E-1,1.313260E-1,1.244341E-1,1.165365E-1,1.078011E-1,9.842811E-2,8.864646E-2,7.871054E-2,6.889549E-2,5.949231E-2,5.080243E-2,4.313195E-2,3.678563E-2,3.206078E-2,2.924111E-2,2.859078E-2,3.034862E-2,3.472270E-2,4.188547E-2,5.196928E-2,6.506276E-2,8.120782E-2,1.003971E-1,1.225734E-1,1.476284E-1,1.754037E-1,2.056917E-1,2.382380E-1,2.727447E-1,3.088736E-1,3.462517E-1,3.844761E-1,4.231196E-1,4.617374E-1,4.998739E-1,5.370695E-1,5.728676E-1,6.068222E-1,6.385046E-1,6.675103E-1,6.934655E-1,7.160330E-1,7.349175E-1,7.498708E-1,7.606955E-1,7.672483E-1,7.694423E-1
0.25,94.23675,93.56781,91.60081,88.45004,84.28989,79.33424,73.81375,67.95476,61.96276,56.01157,50.23846,44.74400,39.59535,34.83145,30.46892,26.50776,22.93637,19.73572,16.88243,14.35115,12.11610,10.15211,8.435213,6.942959,5.654514,4.550635,3.613579,2.826968,2.175653,1.645577,1.223651,8.976518E-1,6.561386E-1,4.883874E-1,3.843432E-1,3.345861E-1,3.303107E-1,3.633136E-1,4.259879E-1,5.113224E-1,6.129024E-1,7.249109E-1,8.421296E-1,9.599368E-1,1.074303,1.181780,1.279493,1.365116,1.436858,1.493430,1.534020,1.558254,1.566166,1.558150,1.534925,1.497489,1.447072,1.385098,1.313136,1.232858,1.145999,1.054318,9.595599E-1,8.634224E-1,7.675268E-1,6.733904E-1,5.824038E-1,4.958127E-1,4.147024E-1,3.399873E-1,2.724043E-1,2.125095E-1,1.606792E-1,1.171135E-1,8.184387E-2,5.474300E-2,3.553717E-2,2.382081E-2,1.907266E-2,2.067317E-2,2.792290E-2,4.006127E-2,5.628549E-2,7.576918E-2,9.768038E-2,1.211986E-1,1.455308E-1,1.699259E-1,1.936870E-1,2.161832E-1,2.368578E-1,2.552359E-1,2.709288E-1,2.836375E-1,2.931528E-1,2.993551E-1,3.022105E-1,3.017675E-1,2.981499E-1,2.915499E-1,2.822199E-1,2.704627E-1,2.566220E-1,2.410719E-1,2.242063E-1,2.064289E-1,1.881425E-1,1.697398E-1,1.515942E-1,1.340518E-1,1.174242E-1,1.019825E-1,8.795267E-2,7.551157E-2,6.478513E-2,5.584724E-2,4.872016E-2,4.337613E-2,3.974021E-2,3.769411E-2,3.708112E-2,3.771173E-2,3.937016E-2,4.182116E-2,4.481745E-2,4.810714E-2,5.144131E-2,5.458143E-2,5.730643E-2,5.941933E-2,6.075327E-2,6.117680E-2,6.059834E-2,5.896961E-2,5.628818E-2,5.259879E-2,4.799370E-2,4.261181E-2,3.663681E-2,3.029416E-2,2.384710E-2,1.759177E-2,1.185145E-2,6.970142E-3,3.305496E-3,1.221363E-3,1.079988E-3,3.234087E-3,8.018922E-3,1.574456E-2,2.668843E-2,4.108838E-2,5.913630E-2,8.097252E-2,1.066811E-1,1.362860E-1,1.697482E-1,2.069644E-1,2.477659E-1,2.919199E-1,3.391309E-1,3.890435E-1,4.412471E-1,4.952804E-1,5.506376E-1,6.067755E-1,6.631210E-1,7.190793E-1,7.740427E-1,8.274000E-1,8.785453E-1,9.268873E-1,9.718587E-1,1.012925,1.049593,1.081417,1.108008,1.129040,1.144252,1.153455,1.156536
0.3,92.58020,91.78684,89.46369,85.77269,80.95669,75.30586,69.12240,62.69014,56.25295,50.00360,44.08143,38.57659,33.53798,28.98255,24.90428,21.28201,18.08555,15.28028,12.83031,10.70049,8.857680,7.271277,5.913474,4.759204,3.785963,2.973552,2.303814,1.760362,1.328341,9.942178E-1,7.456031E-1,5.711109E-1,4.602446E-1,4.033110E-1,3.913559E-1,4.161180E-1,4.699961E-1,5.460272E-1,6.378716E-1,7.398027E-1,8.466988E-1,9.540358E-1,1.057878,1.154869,1.242214,1.317666,1.379506,1.426510,1.457931,1.473456,1.473177,1.457549,1.427348,1.383632,1.327692,1.261012,1.185221,1.102051,1.013294,9.207643E-1,8.262552E-1,7.315091E-1,6.381833E-1,5.478221E-1,4.618331E-1,3.814664E-1,3.077993E-1,2.417238E-1,1.839394E-1,1.349498E-1,9.506269E-2,6.439458E-2,4.287792E-2,3.027195E-2,2.617609E-2,3.004578E-2,4.121017E-2,5.889150E-2,8.222544E-2,1.102822E-1,1.420876E-1,1.766448E-1,2.129541E-1,2.500330E-1,2.869348E-1,3.227651E-1,3.566969E-1,3.879845E-1,4.159730E-1,4.401080E-1,4.599418E-1,4.751372E-1,4.854692E-1,4.908240E-1,4.911970E-1,4.866869E-1,4.774896E-1,4.638899E-1,4.462515E-1,4.250062E-1,4.006414E-1,3.736888E-1,3.447102E-1,3.142852E-1,2.829981E-1,2.514255E-1,2.201244E-1,1.896214E-1,1.604023E-1,1.329039E-1,1.075065E-1,8.452753E-2,6.421781E-2,4.675836E-2,3.225925E-2,2.076001E-2,1.223146E-2,6.579073E-3,3.647605E-3,3.226992E-3,5.059274E-3,8.846438E-3,1.425896E-2,2.094487E-2,2.853913E-2,3.667315E-2,4.498400E-2,5.312471E-2,6.077062E-2,6.762981E-2,7.344911E-2,7.802073E-2,8.118746E-2,8.284682E-2,8.295382E-2,8.152262E-2,7.862670E-2,7.439788E-2,6.902391E-2,6.274491E-2,5.584859E-2,4.866452E-2,4.155729E-2,3.491899E-2,2.916098E-2,2.470513E-2,2.197475E-2,2.138543E-2,2.333580E-2,2.819856E-2,3.631186E-2,4.797127E-2,6.342238E-2,8.285426E-2,1.063941E-1,1.341024E-1,1.659700E-1,2.019161E-1,2.417872E-1,2.853577E-1,3.323322E-1,3.823477E-1,4.349796E-1,4.897454E-1,5.461128E-1,6.035063E-1,6.613161E-1,7.189076E-1,7.756291E-1,8.308255E-1,8.838445E-1,9.340495E-1,9.808281E-1,1.023603,1.061841,1.095060,1.122838,1.144823,1.160732,1.170359,1.173583
0.35,91.51705,90.59618,87.91082,83.67887,78.22144,71.91251,65.12834,58.20696,51.42311,44.97865,39.00531,33.57485,28.71249,24.41043,20.63957,17.35871,14.52126,12.07972,9.988479,8.205323,6.692124,5.414977,4.344006,3.453009,2.719032,2.121933,1.643972,1.269447,9.843793E-1,7.762571E-1,6.338175E-1,5.468784E-1,5.062054E-1,5.034091E-1,5.308672E-1,5.816665E-1,6.495597E-1,7.289333E-1,8.147831E-1,9.026947E-1,9.888258E-1,1.069890,1.143141,1.206353,1.257797,1.296223,1.320829,1.331231,1.327432,1.309786,1.278960,1.235894,1.181759,1.117920,1.045888,9.672819E-1,8.837886E-1,7.971218E-1,7.089860E-1,6.210422E-1,5.348761E-1,4.519700E-1,3.736778E-1,3.012045E-1,2.355892E-1,1.776920E-1,1.281856E-1,8.755020E-2,5.607306E-2,3.385100E-2,2.079699E-2,1.664973E-2,2.098608E-2,3.323614E-2,5.270037E-2,7.856851E-2,1.099396E-1,1.458435E-1,1.852618E-1,2.271498E-1,2.704573E-1,3.141498E-1,3.572267E-1,3.987403E-1,4.378112E-1,4.736433E-1,5.055353E-1,5.328911E-1,5.552275E-1,5.721781E-1,5.834979E-1,5.890621E-1,5.888643E-1,5.830127E-1,5.717236E-1,5.553130E-1,5.341875E-1,5.088321E-1,4.797988E-1,4.476929E-1,4.131589E-1,3.768679E-1,3.395010E-1,3.017372E-1,2.642396E-1,2.276424E-1,1.925391E-1,1.594724E-1,1.289245E-1,1.013093E-1,7.696674E-2,5.615746E-2,3.906054E-2,2.577220E-2,1.630634E-2,1.059687E-2,8.501451E-3,9.806777E-3,1.423517E-2,2.145234E-2,3.107615E-2,4.268618E-2,5.583388E-2,7.005313E-2,8.487100E-2,9.981847E-2,1.144409E-1,1.283077E-1,1.410225E-1,1.522310E-1,1.616287E-1,1.689676E-1,1.740614E-1,1.767893E-1,1.770987E-1,1.750064E-1,1.705982E-1,1.640273E-1,1.555110E-1,1.453267E-1,1.338061E-1,1.213285E-1,1.083131E-1,9.521062E-2,8.249398E-2,7.064882E-2,6.016347E-2,5.151892E-2,4.517877E-2,4.157961E-2,4.112163E-2,4.416003E-2,5.099709E-2,6.187522E-2,7.697102E-2,9.639056E-2,1.201659E-1,1.482527E-1,1.805298E-1,2.167996E-1,2.567897E-1,3.001567E-1,3.464904E-1,3.953199E-1,4.461201E-1,4.983204E-1,5.513117E-1,6.044594E-1,6.571069E-1,7.085956E-1,7.582664E-1,8.054753E-1,8.496021E-1,8.900615E-1,9.263115E-1,9.578634E-1,9.842887E-1,1.005227,1.020392,1.029575,1.032650
0.4,91.23903,90.18597,87.12767,82.34630,76.25075,69.30521,61.96099,54.60596,47.53780,40.95862,34.98475,29.66416,24.99567,20.94630,17.46506,14.49299,11.96978,9.837808,8.044285,6.542162,5.290240,4.252844,3.399276,2.703188,2.141951,1.696082,1.348732,1.085247,8.928079E-1,7.601346E-1,6.772448E-1,6.352672E-1,6.262931E-1,6.432615E-1,6.798706E-1,7.305109E-1,7.902123E-1,8.546044E-1,9.198829E-1,9.827827E-1,1.040554,1.090938,1.132147,1.162837,1.182085,1.189361,1.184497,1.167660,1.139315,1.100191,1.051243,9.936191E-1,9.286181E-1,8.576542E-1,7.822192E-1,7.038463E-1,6.240757E-1,5.444216E-1,4.663421E-1,3.912120E-1,3.202979E-1,2.547375E-1,1.955219E-1,1.434819E-1,9.927774E-2,6.339297E-2,3.613152E-2,1.761875E-2,7.805702E-3,6.476554E-3,1.325892E-2,2.763680E-2,4.896571E-2,7.648970E-2,1.093598E-1,1.466538E-1,1.873959E-1,2.305782E-1,2.751804E-1,3.201896E-1,3.646201E-1,4.075306E-1,4.480414E-1,4.853483E-1,5.187365E-1,5.475903E-1,5.714026E-1,5.897804E-1,6.024497E-1,6.092543E-1,6.101600E-1,6.052466E-1,5.947056E-1,5.788323E-1,5.580173E-1,5.327361E-1,5.035372E-1,4.710298E-1,4.358703E-1,3.987478E-1,3.603706E-1,3.214514E-1,2.826937E-1,2.447781E-1,2.083501E-1,1.740080E-1,1.422928E-1,1.136792E-1,8.856750E-2,6.727806E-2,5.004684E-2,3.702279E-2,2.826695E-2,2.375333E-2,2.337141E-2,2.693025E-2,3.416407E-2,4.473916E-2,5.826199E-2,7.428841E-2,9.233357E-2,1.118825E-1,1.324013E-1,1.533483E-1,1.741852E-1,1.943883E-1,2.134589E-1,2.309336E-1,2.463933E-1,2.594715E-1,2.698615E-1,2.773223E-1,2.816833E-1,2.828476E-1,2.807935E-1,2.755751E-1,2.673210E-1,2.562319E-1,2.425765E-1,2.266864E-1,2.089492E-1,1.898019E-1,1.697217E-1,1.492171E-1,1.288180E-1,1.090659E-1,9.050272E-2,7.366105E-2,5.905342E-2,4.716238E-2,3.843107E-2,3.325435E-2,3.197088E-2,3.485608E-2,4.211633E-2,5.388424E-2,7.021530E-2,9.108583E-2,1.163923E-1,1.459523E-1,1.795065E-1,2.167221E-1,2.571978E-1,3.004697E-1,3.460186E-1,3.932784E-1,4.416427E-1,4.904793E-1,5.391355E-1,5.869512E-1,6.332690E-1,6.774451E-1,7.188592E-1,7.569263E-1,7.911037E-1,8.209024E-1,8.458941E-1,8.657178E-1,8.800865E-1,8.887920E-1,8.917080E-1
0.45,91.63621,90.44591,87.00292,81.66206,74.92890,67.36320,59.49103,51.74479,44.43720,37.76278,31.81648,26.61907,22.14196,18.32788,15.10600,12.40211,10.14478,8.268669,6.715918,5.436360,4.387101,3.531777,2.839694,2.284977,1.845785,1.503628,1.242784,1.049802,9.131167E-1,8.227217E-1,7.699159E-1,7.471017E-1,7.476258E-1,7.656567E-1,7.960890E-1,8.344682E-1,8.769323E-1,9.201651E-1,9.613576E-1,9.981758E-1,1.028732,1.051556,1.065574,1.070076,1.064693,1.049369,1.024329,9.900530E-1,9.472393E-1,8.967771E-1,8.397091E-1,7.772017E-1,7.105098E-1,6.409453E-1,5.698453E-1,4.985421E-1,4.283352E-1,3.604652E-1,2.960898E-1,2.362639E-1,1.819212E-1,1.338599E-1,9.273141E-2,5.903230E-2,3.309982E-2,1.511046E-2,5.081863E-3,2.877567E-3,8.214671E-3,2.067397E-2,3.971235E-2,6.467712E-2,9.482201E-2,1.293243E-1,1.673030E-1,2.078375E-1,2.499853E-1,2.928031E-1,3.353620E-1,3.767666E-1,4.161702E-1,4.527896E-1,4.859186E-1,5.149389E-1,5.393293E-1,5.586731E-1,5.726631E-1,5.811047E-1,5.839160E-1,5.811271E-1,5.728762E-1,5.594043E-1,5.410479E-1,5.182306E-1,4.914525E-1,4.612790E-1,4.283284E-1,3.932591E-1,3.567560E-1,3.195165E-1,2.822379E-1,2.456028E-1,2.102675E-1,1.768494E-1,1.459160E-1,1.179756E-1,9.346801E-2,7.275798E-2,5.612934E-2,4.378119E-2,3.582553E-2,3.228663E-2,3.310205E-2,3.812528E-2,4.712988E-2,5.981506E-2,7.581262E-2,9.469502E-2,1.159844E-1,1.391626E-1,1.636814E-1,1.889740E-1,2.144657E-1,2.395855E-1,2.637769E-1,2.865089E-1,3.072855E-1,3.256561E-1,3.412228E-1,3.536485E-1,3.626634E-1,3.680690E-1,3.697430E-1,3.676404E-1,3.617948E-1,3.523176E-1,3.393962E-1,3.232899E-1,3.043258E-1,2.828923E-1,2.594321E-1,2.344342E-1,2.084250E-1,1.819586E-1,1.556065E-1,1.299478E-1,1.055578E-1,8.299829E-2,6.280653E-2,4.548594E-2,3.149649E-2,2.124621E-2,1.508352E-2,1.329052E-2,1.607753E-2,2.357867E-2,3.584898E-2,5.286267E-2,7.451286E-2,1.006128E-1,1.308980E-1,1.650305E-1,2.026037E-1,2.431484E-1,2.861404E-1,3.310087E-1,3.771443E-1,4.239104E-1,4.706520E-1,5.167071E-1,5.614168E-1,6.041366E-1,6.442461E-1,6.811595E-1,7.143354E-1,7.432850E-1,7.675805E-1,7.868620E-1,8.008429E-1,8.093155E-1,8.121538E-1
0.5,92.55237,91.21984,87.38070,81.47065,74.10047,65.92972,57.55783,49.45579,41.94381,35.20202,29.29950,24.22787,19.93140,16.33010,13.33554,10.86074,8.825456,7.158602,5.798861,4.694228,3.801094,3.083130,2.510171,2.057185,1.703372,1.431390,1.226731,1.077177,9.724002E-1,9.036170E-1,8.633231E-1,8.450843E-1,8.433709E-1,8.534297E-1,8.711827E-1,8.931479E-1,9.163770E-1,9.384047E-1,9.572071E-1,9.711665E-1,9.790403E-1,9.799326E-1,9.732670E-1,9.587605E-1,9.363967E-1,9.063994E-1,8.692046E-1,8.254334E-1,7.758630E-1,7.213985E-1,6.630438E-1,6.018734E-1,5.390044E-1,4.755698E-1,4.126929E-1,3.514626E-1,2.929123E-1,2.379992E-1,1.875872E-1,1.424317E-1,1.031679E-1,7.030097E-2,4.420044E-2,2.509616E-2,1.307800E-2,8.097931E-3,9.974903E-3,1.840196E-2,3.295566E-2,5.310747E-2,7.823674E-2,1.076451E-1,1.405718E-1,1.762102E-1,2.137240E-1,2.522648E-1,2.909856E-1,3.290622E-1,3.657033E-1,4.001668E-1,4.317726E-1,4.599134E-1,4.840651E-1,5.037943E-1,5.187641E-1,5.287389E-1,5.335859E-1,5.332757E-1,5.278806E-1,5.175702E-1,5.026071E-1,4.833399E-1,4.601936E-1,4.336620E-1,4.042952E-1,3.726894E-1,3.394740E-1,3.052992E-1,2.708238E-1,2.367021E-1,2.035719E-1,1.720427E-1,1.426846E-1,1.160180E-1,9.250492E-2,7.254084E-2,5.644823E-2,4.447152E-2,3.677347E-2,3.343317E-2,3.444550E-2,3.972221E-2,4.909452E-2,6.231711E-2,7.907345E-2,9.898246E-2,1.216062E-1,1.464586E-1,1.730147E-1,2.007210E-1,2.290061E-1,2.572910E-1,2.850004E-1,3.115731E-1,3.364726E-1,3.591967E-1,3.792870E-1,3.963370E-1,4.099999E-1,4.199942E-1,4.261097E-1,4.282105E-1,4.262381E-1,4.202123E-1,4.102310E-1,3.964683E-1,3.791717E-1,3.586582E-1,3.353082E-1,3.095591E-1,2.818979E-1,2.528525E-1,2.229828E-1,1.928707E-1,1.631102E-1,1.342967E-1,1.070171E-1,8.183921E-2,5.930181E-2,3.990526E-2,2.410261E-2,1.229151E-2,4.807061E-3,1.915643E-3,3.809970E-3,1.060527E-2,2.233681E-2,3.895870E-2,6.034410E-2,8.628668E-2,1.165035E-1,1.506389E-1,1.882702E-1,2.289138E-1,2.720327E-1,3.170447E-1,3.633317E-1,4.102492E-1,4.571367E-1,5.033277E-1,5.481605E-1,5.909887E-1,6.311914E-1,6.681832E-1,7.014230E-1,7.304234E-1,7.547580E-1,7.740681E-1,7.880686E-1,7.965524E-1,7.993944E-1
