energy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
0.05,237.3973,236.1456,232.4340,226.3904,218.2186,208.1862,196.6086,183.8308,170.2095,156.0962,141.8217,127.6846,113.9422,100.8060,88.43977,76.96040,66.44151,56.91816,48.39272,40.84107,34.21876,28.46669,23.51623,19.29353,15.72302,12.73014,10.24335,8.195546,6.524868,5.175209,4.096313,3.243682,2.578308,2.066308,1.678500,1.389957,1.179563,1.029584,9.252677E-1,8.544785E-1,8.073593E-1,7.760329E-1,7.543321E-1,7.375584E-1,7.222668E-1,7.060731E-1,6.874807E-1,6.657256E-1,6.406361E-1,6.125067E-1,5.819846E-1,5.499680E-1,5.175147E-1,4.857624E-1,4.558577E-1,4.288965E-1,4.058725E-1,3.876365E-1,3.748639E-1,3.680320E-1,3.674047E-1,3.730265E-1,3.847233E-1,4.021103E-1,4.246065E-1,4.514545E-1,4.817452E-1,5.144459E-1,5.484326E-1,5.825232E-1,6.155127E-1,6.462082E-1,6.734644E-1,6.962165E-1,7.135120E-1,7.245392E-1,7.286528E-1,7.253948E-1,7.145118E-1,6.959671E-1,6.699479E-1,6.368676E-1,5.973627E-1,5.522844E-1,5.026857E-1,4.498036E-1,3.950369E-1,3.399202E-1,2.860943E-1,2.352740E-1,1.892138E-1,1.496713E-1,1.183708E-1,9.696555E-2,8.700193E-2,8.988364E-2,1.068386E-1,1.388880E-1,1.868191E-1,2.511613E-1,3.321667E-1,4.297954E-1,5.437058E-1,6.732500E-1,8.174754E-1,9.751305E-1,1.144678,1.324311,1.511978,1.705409,1.902147,2.099587,2.295012,2.485640,2.668667,2.841313,3.000870,3.144751,3.270535,3.376013,3.459229,3.518526,3.552577,3.560418,3.541477,3.495595,3.423043,3.324528,3.201203,3.054655,2.886903,2.700377,2.497893,2.282626,2.058075,1.828019,1.596471,1.367629,1.145817,9.354327E-1,7.408835E-1,5.665258E-1,4.166033E-1,2.951845E-1,2.061024E-1,1.528959E-1,1.387536E-1,1.664624E-1,2.383599E-1,3.562919E-1,5.215756E-1,7.349749E-1,9.966673E-1,1.306239,1.662672,2.064344,2.509042,2.993972,3.515785,4.070612,4.654100,5.261456,5.887504,6.526738,7.173386,7.821476,8.464909,9.097523,9.713176,10.30581,10.86954,11.39870,11.88793,12.33225,12.72711,13.06842,13.35265,13.57686,13.73871,13.83649,13.86920
0.1,209.3980,207.1606,200.6039,190.1751,176.5577,160.5923,143.1848,125.2186,107.4827,90.62125,75.10922,61.25000,49.19098,38.95012,30.44763,23.53761,18.03622,13.74447,10.46520,8.014331,6.227497,4.962921,4.101716,3.546492,3.219013,3.057459,3.013649,3.050469,3.139594,3.259580,3.394305,3.531723,3.662903,3.781294,3.882171,3.962225,4.019261,4.051971,4.059772,4.042677,4.001200,3.936280,3.849217,3.741612,3.615328,3.472436,3.315176,3.145920,2.967131,2.781327,2.591045,2.398811,2.207106,2.018334,1.834797,1.658666,1.491956,1.336505,1.193954,1.065727,9.530171E-1,8.567772E-1,7.777071E-1,7.162501E-1,6.725894E-1,6.466502E-1,6.381033E-1,6.463741E-1,6.706531E-1,7.099116E-1,7.629192E-1,8.282645E-1,9.043796E-1,9.895650E-1,1.082018,1.179864,1.281181,1.384039,1.486524,1.586774,1.683003,1.773534,1.856824,1.931486,1.996312,2.050288,2.092609,2.122693,2.140181,2.144945,2.137081,2.116906,2.084948,2.041933,1.988764,1.926506,1.856360,1.779638,1.697735,1.612103,1.524221,1.435564,1.347575,1.261639,1.179053,1.101003,1.028544,9.625777E-1,9.038373E-1,8.528765E-1,8.100597E-1,7.755577E-1,7.493477E-1,7.312157E-1,7.207652E-1,7.174279E-1,7.204786E-1,7.290541E-1,7.421738E-1,7.587639E-1,7.776832E-1,7.977508E-1,8.177742E-1,8.365787E-1,8.530356E-1,8.660918E-1,8.747946E-1,8.783187E-1,8.759880E-1,8.672958E-1,8.519218E-1,8.297447E-1,8.008522E-1,7.655456E-1,7.243407E-1,6.779650E-1,6.273489E-1,5.736143E-1,5.180584E-1,4.621332E-1,4.074227E-1,3.556156E-1,3.084761E-1,2.678128E-1,2.354449E-1,2.131683E-1,2.027209E-1,2.057480E-1,2.237686E-1,2.581433E-1,3.100440E-1,3.804258E-1,4.700031E-1,5.792283E-1,7.082748E-1,8.570246E-1,1.025060,1.211660,1.415806,1.636182,1.871191,2.118972,2.377419,2.644207,2.916822,3.192595,3.468735,3.742369,4.010583,4.270460,4.519125,4.753786,4.971772,5.170575,5.347886,5.501628,5.629989,5.731448,5.804797,5.849161,5.864008
0.15,204.5913,201.3171,191.8358,177.1087,158.5449,137.7666,116.3687,95.72375,76.86087,60.42527,46.70384,35.69333,27.18622,20.85471,16.32067,13.20668,11.16825,9.910516,9.193418,8.829658,8.678563,8.638322,8.638111,8.630934,8.587605,8.491837,8.336526,8.120883,7.848352,7.525095,7.158906,6.758440,6.332655,5.890425,5.440252,4.990068,4.547092,4.117725,3.707493,3.321008,2.961958,2.633125,2.336411,2.072888,1.842860,1.645936,1.481108,1.346847,1.241183,1.161805,1.106150,1.071486,1.055000,1.053868,1.065325,1.086725,1.115587,1.149636,1.186834,1.225399,1.263814,1.300834,1.335476,1.367011,1.394944,1.418991,1.439055,1.455193,1.467590,1.476526,1.482347,1.485432,1.486172,1.484942,1.482081,1.477874,1.472542,1.466227,1.458995,1.450827,1.441626,1.431222,1.419383,1.405824,1.390222,1.372232,1.351504,1.327700,1.300509,1.269662,1.234954,1.196247,1.153491,1.106724,1.056087,1.001818,9.442600E-1,8.838530E-1,8.211323E-1,7.567180E-1,6.913045E-1,6.256482E-1,5.605505E-1,4.968427E-1,4.353675E-1,3.769602E-1,3.224299E-1,2.725409E-1,2.279941E-1,1.894106E-1,1.573160E-1,1.321270E-1,1.141398E-1,1.035217E-1,1.003051E-1,1.043842E-1,1.155154E-1,1.333198E-1,1.572900E-1,1.867984E-1,2.211095E-1,2.593938E-1,3.007441E-1,3.441944E-1,3.887392E-1,4.333545E-1,4.770197E-1,5.187381E-1,5.575598E-1,5.926013E-1,6.230650E-1,6.482574E-1,6.676042E-1,6.806643E-1,6.871402E-1,6.868858E-1,6.799112E-1,6.663845E-1,6.466294E-1,6.211204E-1,5.904751E-1,5.554423E-1,5.168881E-1,4.757795E-1,4.331653E-1,3.901555E-1,3.478990E-1,3.075604E-1,2.702961E-1,2.372308E-1,2.094334E-1,1.878950E-1,1.735070E-1,1.670420E-1,1.691363E-1,1.802746E-1,2.007785E-1,2.307973E-1,2.703018E-1,3.190827E-1,3.767514E-1,4.427445E-1,5.163320E-1,5.966286E-1,6.826077E-1,7.731190E-1,8.669076E-1,9.626363E-1,1.058909,1.154294,1.247352,1.336659,1.420836,1.498568,1.568635,1.629928,1.681472,1.722446,1.752192,1.770232,1.776278
0.2,231.0350,226.4124,213.1642,193.0017,168.3359,141.7764,115.6719,91.80124,71.25498,54.47751,41.40948,31.66442,24.69180,19.90120,16.74204,14.74466,13.53367,12.82406,12.40878,12.14343,11.93148,11.71153,11.44724,11.11968,10.72172,10.25411,9.722729,9.136686,8.507014,7.845740,7.165231,6.477710,5.794882,5.127654,4.485913,3.878364,3.312408,2.794070,2.327961,1.917280,1.563850,1.268182,1.029564,8.461768E-1,7.152161E-1,6.330383E-1,5.953074E-1,5.971468E-1,6.332916E-1,6.982366E-1,7.863775E-1,8.921422E-1,1.010109,1.135117,1.262352,1.387427,1.506439,1.616015,1.713339,1.796167,1.862823,1.912193,1.943691,1.957231,1.953183,1.932319,1.895764,1.844934,1.781476,1.707208,1.624060,1.534018,1.439066,1.341143,1.242093,1.143632,1.047313,9.545009E-1,8.663577E-1,7.838263E-1,7.076280E-1,6.382624E-1,5.760140E-1,5.209642E-1,4.730073E-1,4.318698E-1,3.971343E-1,3.682640E-1,3.446296E-1,3.255345E-1,3.102463E-1,2.980188E-1,2.881185E-1,2.798479E-1,2.725648E-1,2.657004E-1,2.587731E-1,2.513992E-1,2.433000E-1,2.343050E-1,2.243523E-1,2.134845E-1,2.018423E-1,1.896552E-1,1.772289E-1,1.649316E-1,1.531782E-1,1.424135E-1,1.330945E-1,1.256730E-1,1.205783E-1,1.182010E-1,1.188772E-1,1.228759E-1,1.303871E-1,1.415127E-1,1.562600E-1,1.745376E-1,1.961547E-1,2.208227E-1,2.481592E-1,2.776958E-1,3.088872E-1,3.411231E-1,3.737419E-1,4.060463E-1,4.373198E-1,4.668416E-1,4.939097E-1,5.178531E-1,5.380517E-1,5.539523E-1,5.650828E-1,5.710665E-1,5.716331E-1,5.666276E-1,5.560174E-1,5.398954E-1,5.184825E-1,4.921243E-1,4.612879E-1,4.265538E-1,3.886065E-1,3.482216E-1,3.062516E-1,2.636094E-1,2.212501E-1,1.801520E-1,1.412963E-1,1.056470E-1,7.413043E-2,4.761537E-2,2.689421E-2,1.266530E-2,5.517016E-3,5.913839E-3,1.418485E-2,3.051477E-2,5.493778E-2,8.733435E-2,1.274311E-1,1.748036E-1,2.288825E-1,2.889621E-1,3.542124E-1,4.236926E-1,4.963684E-1,5.711297E-1,6.468111E-1,7.222129E-1,7.961233E-1,8.673408E-1,9.346965E-1,9.970762E-1,1.053441,1.102846,1.144462,1.177584,1.201653,1.216260,1.221157
0.25,266.1707,259.9794,242.4006,216.1316,184.8320,152.2336,121.4137,94.40904,72.18199,54.82568,41.86675,32.55320,26.06975,21.66848,18.72928,16.77300,15.44864,14.50986,13.78999,13.18006,12.61143,12.04292,11.45173,10.82723,10.16682,9.473201,8.752526,8.013134,7.264660,6.517371,5.781636,5.067517,4.384423,3.740847,3.144150,2.600414,2.114341,1.689204,1.326848,1.027728,7.909856E-1,6.145506E-1,4.952718E-1,4.290627E-1,4.110591E-1,4.357845E-1,4.973166E-1,5.894513E-1,7.058608E-1,8.402417E-1,9.864514E-1,1.138629,1.291302,1.439475,1.578700,1.705133,1.815568,1.907457,1.978913,2.028704,2.056222,2.061451,2.044919,2.007645,1.951079,1.877031,1.787606,1.685135,1.572099,1.451067,1.324626,1.195323,1.065605,9.377745E-1,8.139441E-1,6.960003E-1,5.855765E-1,4.840324E-1,3.924415E-1,3.115857E-1,2.419574E-1,1.837677E-1,1.369610E-1,1.012344E-1,7.606252E-2,6.072465E-2,5.433597E-2,5.588009E-2,6.424277E-2,7.824590E-2,9.668091E-2,1.183410E-1,1.420508E-1,1.666945E-1,1.912396E-1,2.147582E-1,2.364436E-1,2.556235E-1,2.717685E-1,2.844968E-1,2.935749E-1,2.989138E-1,3.005624E-1,2.986966E-1,2.936068E-1,2.856817E-1,2.753909E-1,2.632661E-1,2.498809E-1,2.358311E-1,2.217141E-1,2.081102E-1,1.955643E-1,1.845692E-1,1.755516E-1,1.688594E-1,1.647525E-1,1.633959E-1,1.648556E-1,1.690975E-1,1.759896E-1,1.853062E-1,1.967354E-1,2.098887E-1,2.243127E-1,2.395030E-1,2.549186E-1,2.699984E-1,2.841778E-1,2.969054E-1,3.076595E-1,3.159644E-1,3.214050E-1,3.236406E-1,3.224161E-1,3.175722E-1,3.090524E-1,2.969082E-1,2.813010E-1,2.625019E-1,2.408886E-1,2.169395E-1,1.912254E-1,1.643987E-1,1.371808E-1,1.103475E-1,8.471203E-2,6.110842E-2,4.037270E-2,2.332433E-2,1.074739E-2,3.372243E-3,1.857931E-3,6.775806E-3,1.859466E-2,3.766778E-2,6.422213E-2,9.835004E-2,1.400034E-1,1.889909E-1,2.449777E-1,3.074882E-1,3.759123E-1,4.495130E-1,5.274383E-1,6.087344E-1,6.923600E-1,7.772075E-1,8.621180E-1,9.459042E-1,1.027370,1.105334,1.178647,1.246217,1.307026,1.360153,1.404784,1.440233,1.465954,1.481548,1.486773
0.3,301.1252,293.2220,270.9813,238.3130,200.3304,161.9513,126.8859,97.24739,73.69991,55.89122,42.92815,33.75088,27.36366,22.94156,19.85479,17.64938,16.01160,14.73125,13.67071,12.74152,11.88779,11.07505,10.28298,9.500651,8.723587,7.951657,7.187940,6.437305,5.706050,5.001076,4.329419,3.697842,3.112487,2.578620,2.100445,1.680980,1.321991,1.023985,7.862479E-1,6.069153E-1,4.830791E-1,4.109155E-1,3.858290E-1,4.026074E-1,4.555797E-1,5.387756E-1,6.460785E-1,7.713711E-1,9.086692E-1,1.052244,1.196728,1.337202,1.469272,1.589123,1.693561,1.780031,1.846627,1.892087,1.915770,1.917622,1.898137,1.858304,1.799546,1.723664,1.632760,1.529174,1.415414,1.294085,1.167825,1.039240,9.108505E-1,7.850355E-1,6.639884E-1,5.496782E-1,4.438181E-1,3.478416E-1,2.628863E-1,1.897855E-1,1.290668E-1,8.095733E-2,4.539609E-2,2.205143E-2,1.034385E-2,9.473072E-3,1.844854E-2,3.612261E-2,6.122538E-2,9.240059E-2,1.282414E-1,1.673256E-1,2.082491E-1,2.496577E-1,2.902755E-1,3.289307E-1,3.645771E-1,3.963121E-1,4.233903E-1,4.452326E-1,4.614310E-1,4.717495E-1,4.761207E-1,4.746378E-1,4.675446E-1,4.552210E-1,4.381666E-1,4.169819E-1,3.923478E-1,3.650042E-1,3.357277E-1,3.053096E-1,2.745345E-1,2.441596E-1,2.148954E-1,1.873890E-1,1.622087E-1,1.398316E-1,1.206346E-1,1.048867E-1,9.274590E-2,8.425846E-2,7.936103E-2,7.788583E-2,7.956841E-2,8.405789E-2,9.092928E-2,9.969750E-2,1.098330E-1,1.207780E-1,1.319639E-1,1.428285E-1,1.528325E-1,1.614764E-1,1.683152E-1,1.729725E-1,1.751525E-1,1.746496E-1,1.713564E-1,1.652687E-1,1.564883E-1,1.452227E-1,1.317824E-1,1.165759E-1,1.001013E-1,8.293654E-2,6.572721E-2,4.917218E-2,3.400818E-2,2.099299E-2,1.088778E-2,4.439162E-3,2.361108E-3,5.317276E-3,1.390410E-2,2.863499E-2,4.992612E-2,7.808388E-2,1.132945E-1,1.556163E-1,2.049735E-1,2.611544E-1,3.238103E-1,3.924591E-1,4.664900E-1,5.451723E-1,6.276655E-1,7.130330E-1,8.002562E-1,8.882524E-1,9.758925E-1,1.062021,1.145474,1.225105,1.299799,1.368497,1.430213,1.484053,1.529230,1.565081,1.591076,1.606829,1.612106
0.35,332.9643,323.2539,296.1636,257.0302,212.5842,168.9329,130.2787,98.62616,74.20795,56.18349,43.27212,34.17505,27.78651,23.25687,19.97565,17.52348,15.62037,14.08232,12.78902,11.66170,10.64857,9.715592,8.840740,8.010325,7.216597,6.456090,5.728410,5.035272,4.379732,3.765552,3.196683,2.676850,2.209232,1.796234,1.439334,1.139001,8.946744E-1,7.047884E-1,5.668403E-1,4.774864E-1,4.326606E-1,4.277075E-1,4.575231E-1,5.166974E-1,5.996557E-1,7.007922E-1,8.145959E-1,9.357634E-1,1.059299,1.180602,1.295535,1.400481,1.492380,1.568760,1.627738,1.668027,1.688912,1.690230,1.672330,1.636028,1.582558,1.513513,1.430784,1.336499,1.232956,1.122563,1.007769,8.910154E-1,7.746708E-1,6.609864E-1,5.520493E-1,4.497437E-1,3.557196E-1,2.713668E-1,1.977973E-1,1.358342E-1,8.600727E-2,4.855589E-2,2.343747E-2,1.034202E-2,8.711744E-3,1.776516E-2,3.652487E-2,6.384840E-2,9.846122E-2,1.389910E-1,1.840025E-1,2.320327E-1,2.816239E-1,3.313565E-1,3.798786E-1,4.259332E-1,4.683822E-1,5.062266E-1,5.386224E-1,5.648932E-1,5.845380E-1,5.972349E-1,6.028404E-1,6.013852E-1,5.930659E-1,5.782333E-1,5.573778E-1,5.311121E-1,5.001518E-1,4.652943E-1,4.273967E-1,3.873530E-1,3.460716E-1,3.044529E-1,2.633678E-1,2.236380E-1,1.860181E-1,1.511794E-1,1.196966E-1,9.203742E-2,6.855440E-2,4.948049E-2,3.492720E-2,2.488588E-2,1.923196E-2,1.773189E-2,2.005261E-2,2.577329E-2,3.439899E-2,4.537598E-2,5.810814E-2,7.197428E-2,8.634577E-2,1.006042E-1,1.141584E-1,1.264612E-1,1.370239E-1,1.454305E-1,1.513488E-1,1.545405E-1,1.548682E-1,1.523001E-1,1.469122E-1,1.388880E-1,1.285152E-1,1.161803E-1,1.023601E-1,8.761201E-2,7.256121E-2,5.788686E-2,4.430655E-2,3.255971E-2,2.339024E-2,1.752889E-2,1.567560E-2,1.848206E-2,2.653565E-2,4.034373E-2,6.031998E-2,8.677231E-2,1.198929E-1,1.597504E-1,2.062848E-1,2.593045E-1,3.184867E-1,3.833795E-1,4.534078E-1,5.278806E-1,6.060020E-1,6.868827E-1,7.695553E-1,8.529903E-1,9.361136E-1,1.017825,1.097017,1.172598,1.243505,1.308730,1.367334,1.418463,1.461370,1.495421,1.520112,1.535076,1.540089
0.4,361.0517,349.4692,317.4312,271.9014,221.3527,173.0365,131.4819,98.41461,73.54325,55.53549,42.77491,33.78941,27.41599,22.81119,19.39522,16.78189,14.71739,13.03481,11.62312,10.40718,9.335414,8.372111,7.492704,6.680698,5.925523,5.220987,4.564069,3.953922,3.391075,2.876788,2.412539,1.999631,1.638908,1.330567,1.074054,8.680153E-1,7.103161E-1,5.980895E-1,5.278214E-1,4.954545E-1,4.965052E-1,5.261866E-1,5.795321E-1,6.515163E-1,7.371669E-1,8.316695E-1,9.304589E-1,1.029300,1.124352,1.212225,1.290017,1.355337,1.406325,1.441647,1.460486,1.462526,1.447916,1.417238,1.371464,1.311900,1.240144,1.158022,1.067533,9.707945E-1,8.699859E-1,7.672927E-1,6.648566E-1,5.647286E-1,4.688263E-1,3.788967E-1,2.964841E-1,2.229051E-1,1.592289E-1,1.062644E-1,6.455329E-2,3.436968E-2,1.572497E-2,8.378651E-3,1.185390E-2,2.545761E-2,4.830424E-2,7.934282E-2,1.173864E-1,1.611433E-1,2.092492E-1,2.602998E-1,3.128824E-1,3.656078E-1,4.171387E-1,4.662176E-1,5.116906E-1,5.525289E-1,5.878467E-1,6.169151E-1,6.391723E-1,6.542299E-1,6.618749E-1,6.620684E-1,6.549398E-1,6.407785E-1,6.200211E-1,5.932374E-1,5.611122E-1,5.244270E-1,4.840383E-1,4.408565E-1,3.958232E-1,3.498893E-1,3.039927E-1,2.590377E-1,2.158756E-1,1.752865E-1,1.379640E-1,1.045017E-1,7.538265E-2,5.097150E-2,3.150942E-2,1.711223E-2,7.771236E-3,3.357083E-3,3.626209E-3,8.229874E-3,1.672546E-2,2.858970E-2,4.323364E-2,6.001879E-2,7.827434E-2,9.731458E-2,1.164572E-1,1.350398E-1,1.524377E-1,1.680791E-1,1.814596E-1,1.921549E-1,1.998318E-1,2.042564E-1,2.053001E-1,2.029442E-1,1.972802E-1,1.885086E-1,1.769353E-1,1.629649E-1,1.470920E-1,1.298907E-1,1.120016E-1,9.411780E-2,7.696924E-2,6.130619E-2,4.788223E-2,3.743673E-2,3.067769E-2,2.826501E-2,3.079453E-2,3.878326E-2,5.265615E-2,7.273465E-2,9.922718E-2,1.322219E-1,1.716820E-1,2.174429E-1,2.692130E-1,3.265761E-1,3.889968E-1,4.558279E-1,5.263210E-1,5.996379E-1,6.748651E-1,7.510291E-1,8.271134E-1,9.020762E-1,9.748690E-1,1.044455,1.109829,1.170035,1.224180,1.271458,1.311158,1.342680,1.365546,1.379406,1.384050
0.45,385.5935,372.0935,335.0669,283.2898,227.0664,174.7100,130.9015,96.94206,71.96101,54.15832,41.64063,32.81892,26.51004,21.89337,18.42221,15.73859,13.60779,11.87356,10.42945,9.201245,8.136311,7.197088,6.356931,5.597287,4.905649,4.273951,3.697348,3.173155,2.700048,2.277422,1.904902,1.581992,1.307835,1.081075,8.997805E-1,7.614427E-1,6.630078E-1,6.009441E-1,5.713298E-1,5.699513E-1,5.924087E-1,6.342195E-1,6.909192E-1,7.581537E-1,8.317637E-1,9.079179E-1,9.828750E-1,1.053632,1.117367,1.171760,1.214952,1.245550,1.262618,1.265668,1.254634,1.229842,1.191980,1.142048,1.081323,1.011304,9.336712E-1,8.502257E-1,7.628473E-1,6.734508E-1,5.839228E-1,4.960971E-1,4.117053E-1,3.323438E-1,2.594431E-1,1.942421E-1,1.377679E-1,9.082161E-2,5.396838E-2,2.753442E-2,1.160833E-2,6.047895E-3,1.049136E-2,2.437313E-2,4.694313E-2,7.728941E-2,1.143634E-1,1.570069E-1,2.039811E-1,2.539954E-1,3.057371E-1,3.579001E-1,4.092128E-1,4.584639E-1,5.045267E-1,5.463804E-1,5.831285E-1,6.140141E-1,6.384320E-1,6.559366E-1,6.662467E-1,6.692469E-1,6.649842E-1,6.536629E-1,6.356352E-1,6.113892E-1,5.815345E-1,5.467853E-1,5.079420E-1,4.658715E-1,4.214860E-1,3.757223E-1,3.295206E-1,2.838033E-1,2.394559E-1,1.973079E-1,1.581164E-1,1.225509E-1,9.118081E-2,6.446525E-2,4.274558E-2,2.624057E-2,1.504447E-2,9.127764E-3,8.340763E-3,1.241968E-2,2.099521E-2,3.360326E-2,4.969775E-2,6.866471E-2,8.983820E-2,1.125167E-1,1.359803E-1,1.595084E-1,1.823964E-1,2.039729E-1,2.236152E-1,2.407642E-1,2.549369E-1,2.657386E-1,2.728712E-1,2.761410E-1,2.754632E-1,2.708641E-1,2.624812E-1,2.505602E-1,2.354505E-1,2.175976E-1,1.975338E-1,1.758668E-1,1.532667E-1,1.304518E-1,1.081727E-1,8.719645E-2,6.828930E-2,5.220007E-2,3.964335E-2,3.128373E-2,2.772028E-2,2.947275E-2,3.696918E-2,5.053510E-2,7.038488E-2,9.661515E-2,1.292006E-1,1.679921E-1,2.127170E-1,2.629827E-1,3.182817E-1,3.779990E-1,4.414227E-1,5.077543E-1,5.761246E-1,6.456064E-1,7.152319E-1,7.840092E-1,8.509407E-1,9.150401E-1,9.753509E-1,1.030963,1.081030,1.124785,1.161550,1.190758,1.211953,1.224804,1.229110
0.5,407.0547,391.6046,349.5858,291.7569,230.3110,174.5143,129.0257,94.60402,69.77635,52.31584,40.11033,31.49954,25.30494,20.73664,17.27928,14.59777,12.47100,10.74938,9.328695,8.134702,7.113760,6.227025,5.446581,4.752692,4.131728,3.574484,3.074950,2.629192,2.234583,1.889184,1.591296,1.339160,1.130761,9.637258E-1,8.352910E-1,7.423114E-1,6.813098E-1,6.485459E-1,6.400971E-1,6.519455E-1,6.800640E-1,7.204971E-1,7.694378E-1,8.232930E-1,8.787406E-1,9.327771E-1,9.827540E-1,1.026405,1.061861,1.087660,1.102747,1.106460,1.098518,1.078999,1.048309,1.007148,9.564777E-1,8.974780E-1,8.315069E-1,7.600574E-1,6.847141E-1,6.071113E-1,5.288916E-1,4.516667E-1,3.769815E-1,3.062804E-1,2.408788E-1,1.819374E-1,1.304419E-1,8.718680E-2,5.276441E-2,2.755844E-2,1.174241E-2,5.282510E-3,7.944905E-3,1.930702E-2,3.877241E-2,6.558853E-2,9.886915E-2,1.376140E-1,1.807368E-1,2.270890E-1,2.754865E-1,3.247358E-1,3.736595E-1,4.211205E-1,4.660456E-1,5.074457E-1,5.444348E-1,5.762460E-1,6.022443E-1,6.219364E-1,6.349778E-1,6.411758E-1,6.404899E-1,6.330285E-1,6.190433E-1,5.989198E-1,5.731661E-1,5.423991E-1,5.073286E-1,4.687402E-1,4.274764E-1,3.844177E-1,3.404625E-1,2.965079E-1,2.534298E-1,2.120654E-1,1.731955E-1,1.375287E-1,1.056881E-1,7.819945E-2,5.548130E-2,3.783846E-2,2.545734E-2,1.840416E-2,1.662565E-2,1.995238E-2,2.810448E-2,4.069959E-2,5.726308E-2,7.723978E-2,1.000080E-1,1.248937E-1,1.511865E-1,1.781563E-1,2.050699E-1,2.312072E-1,2.558779E-1,2.784365E-1,2.982970E-1,3.149456E-1,3.279526E-1,3.369814E-1,3.417962E-1,3.422681E-1,3.383769E-1,3.302129E-1,3.179753E-1,3.019678E-1,2.825930E-1,2.603443E-1,2.357957E-1,2.095899E-1,1.824255E-1,1.550424E-1,1.282061E-1,1.026925E-1,7.927123E-2,5.868918E-2,4.165520E-2,2.882466E-2,2.078527E-2,1.804413E-2,2.101630E-2,3.001506E-2,4.524416E-2,6.679207E-2,9.462851E-2,1.286033E-1,1.684470E-1,2.137751E-1,2.640929E-1,3.188032E-1,3.772167E-1,4.385627E-1,5.020029E-1,5.666453E-1,6.315601E-1,6.957959E-1,7.583964E-1,8.184179E-1,8.749454E-1,9.271095E-1,9.741016E-1,1.015189,1.049728,1.077175,1.097096,1.109177,1.113225
