energy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
0.05,4.452499,4.449461,4.440367,4.425270,4.404262,4.377470,4.345052,4.307199,4.264133,4.216100,4.163372,4.106240,4.045017,3.980027,3.911607,3.840102,3.765861,3.689235,3.610575,3.530225,3.448522,3.365796,3.282361,3.198521,3.114560,3.030747,2.947332,2.864546,2.782598,2.701678,2.621954,2.543574,2.466665,2.391334,2.317670,2.245740,2.175597,2.107275,2.040792,1.976154,1.913351,1.852362,1.793157,1.735695,1.679925,1.625792,1.573235,1.522187,1.472578,1.424335,1.377386,1.331656,1.287072,1.243560,1.201049,1.159472,1.118764,1.078862,1.039709,1.001252,9.634421E-1,9.262361E-1,8.895956E-1,8.534875E-1,8.178843E-1,7.827637E-1,7.481090E-1,7.139088E-1,6.801573E-1,6.468537E-1,6.140022E-1,5.816123E-1,5.496979E-1,5.182776E-1,4.873742E-1,4.570145E-1,4.272294E-1,3.980529E-1,3.695225E-1,3.416786E-1,3.145642E-1,2.882246E-1,2.627072E-1,2.380612E-1,2.143373E-1,1.915870E-1,1.698630E-1,1.492184E-1,1.297065E-1,1.113807E-1,9.429404E-2,7.849894E-2,6.404703E-2,5.098884E-2,3.937358E-2,2.924886E-2,2.066051E-2,1.365235E-2,8.266001E-3,4.540643E-3,2.512886E-3,2.216573E-3,3.682624E-3,6.938887E-3,1.201000E-2,1.891728E-2,2.767857E-2,3.830818E-2,5.081679E-2,6.521133E-2,8.149497E-2,9.966703E-2,1.197229E-1,1.416542E-1,1.654484E-1,1.910891E-1,2.185561E-1,2.478250E-1,2.788676E-1,3.116518E-1,3.461418E-1,3.822977E-1,4.200761E-1,4.594298E-1,5.003082E-1,5.426570E-1,5.864186E-1,6.315321E-1,6.779333E-1,7.255551E-1,7.743274E-1,8.241773E-1,8.750291E-1,9.268049E-1,9.794242E-1,1.032804,1.086861,1.141506,1.196653,1.252212,1.308091,1.364198,1.420440,1.476723,1.532951,1.589031,1.644866,1.700362,1.755423,1.809955,1.863863,1.917054,1.969435,2.020915,2.071403,2.120812,2.169054,2.216043,2.261698,2.305936,2.348680,2.389853,2.429382,2.467197,2.503229,2.537415,2.569692,2.600004,2.628295,2.654514,2.678615,2.700554,2.720292,2.737792,2.753023,2.765958,2.776573,2.784849,2.790772,2.794329,2.795516
0.1,5.631066,5.623939,5.602628,5.567337,5.518406,5.456300,5.381600,5.294995,5.197270,5.089287,4.971977,4.846318,4.713327,4.574038,4.429491,4.280716,4.128723,3.974488,3.818944,3.662975,3.507403,3.352989,3.200425,3.050334,2.903269,2.759712,2.620074,2.484700,2.353870,2.227804,2.106664,1.990559,1.879550,1.773656,1.672853,1.577088,1.486273,1.400298,1.319029,1.242316,1.169993,1.101886,1.037808,9.775724E-1,9.209853E-1,8.678541E-1,8.179865E-1,7.711929E-1,7.272876E-1,6.860902E-1,6.474261E-1,6.111274E-1,5.770339E-1,5.449929E-1,5.148600E-1,4.864990E-1,4.597823E-1,4.345906E-1,4.108130E-1,3.883467E-1,3.670971E-1,3.469774E-1,3.279083E-1,3.098177E-1,2.926404E-1,2.763180E-1,2.607981E-1,2.460344E-1,2.319861E-1,2.186174E-1,2.058975E-1,1.938002E-1,1.823033E-1,1.713884E-1,1.610408E-1,1.512488E-1,1.420038E-1,1.332996E-1,1.251326E-1,1.175011E-1,1.104054E-1,1.038473E-1,9.783016E-2,9.235831E-2,8.743725E-2,8.307322E-2,7.927313E-2,7.604435E-2,7.339458E-2,7.133170E-2,6.986366E-2,6.899832E-2,6.874336E-2,6.910619E-2,7.009383E-2,7.171281E-2,7.396912E-2,7.686812E-2,8.041448E-2,8.461208E-2,8.946401E-2,9.497250E-2,1.011388E-1,1.079634E-1,1.154456E-1,1.235837E-1,1.323751E-1,1.418161E-1,1.519018E-1,1.626264E-1,1.739828E-1,1.859630E-1,1.985578E-1,2.117568E-1,2.255488E-1,2.399211E-1,2.548603E-1,2.703517E-1,2.863797E-1,3.029276E-1,3.199776E-1,3.375111E-1,3.555085E-1,3.739491E-1,3.928115E-1,4.120734E-1,4.317116E-1,4.517021E-1,4.720203E-1,4.926408E-1,5.135372E-1,5.346831E-1,5.560510E-1,5.776130E-1,5.993408E-1,6.212054E-1,6.431778E-1,6.652282E-1,6.873268E-1,7.094434E-1,7.315477E-1,7.536090E-1,7.755969E-1,7.974805E-1,8.192292E-1,8.408124E-1,8.621995E-1,8.833602E-1,9.042642E-1,9.248818E-1,9.451832E-1,9.651392E-1,9.847210E-1,1.003900,1.022649,1.040940,1.058747,1.076043,1.092803,1.109002,1.124617,1.139625,1.154003,1.167730,1.180786,1.193151,1.204807,1.215737,1.225924,1.235353,1.244010,1.251882,1.258958,1.265226,1.270678,1.275305,1.279100,1.282058,1.284174,1.285444,1.285868
0.15,6.130483,6.119788,6.087846,6.035086,5.962204,5.870155,5.760119,5.633474,5.491761,5.336651,5.169900,4.993318,4.808729,4.617936,4.422696,4.224688,4.025491,3.826572,3.629263,3.434764,3.244129,3.058269,2.877953,2.703815,2.536356,2.375957,2.222887,2.077313,1.939313,1.808883,1.685951,1.570385,1.462005,1.360590,1.265888,1.177621,1.095495,1.019204,9.484339E-1,8.828701E-1,8.221988E-1,7.661112E-1,7.143056E-1,6.664898E-1,6.223826E-1,5.817151E-1,5.442311E-1,5.096884E-1,4.778585E-1,4.485271E-1,4.214936E-1,3.965714E-1,3.735869E-1,3.523798E-1,3.328018E-1,3.147167E-1,2.979995E-1,2.825358E-1,2.682211E-1,2.549604E-1,2.426673E-1,2.312636E-1,2.206787E-1,2.108489E-1,2.017167E-1,1.932309E-1,1.853453E-1,1.780188E-1,1.712150E-1,1.649011E-1,1.590485E-1,1.536316E-1,1.486279E-1,1.440177E-1,1.397835E-1,1.359103E-1,1.323848E-1,1.291953E-1,1.263318E-1,1.237856E-1,1.215490E-1,1.196156E-1,1.179795E-1,1.166358E-1,1.155802E-1,1.148087E-1,1.143180E-1,1.141050E-1,1.141669E-1,1.145011E-1,1.151052E-1,1.159768E-1,1.171137E-1,1.185134E-1,1.201737E-1,1.220921E-1,1.242661E-1,1.266931E-1,1.293703E-1,1.322948E-1,1.354633E-1,1.388725E-1,1.425190E-1,1.463990E-1,1.505084E-1,1.548431E-1,1.593986E-1,1.641702E-1,1.691530E-1,1.743418E-1,1.797313E-1,1.853157E-1,1.910892E-1,1.970457E-1,2.031787E-1,2.094819E-1,2.159483E-1,2.225710E-1,2.293428E-1,2.362562E-1,2.433037E-1,2.504776E-1,2.577698E-1,2.651722E-1,2.726766E-1,2.802746E-1,2.879576E-1,2.957168E-1,3.035437E-1,3.114291E-1,3.193642E-1,3.273399E-1,3.353469E-1,3.433761E-1,3.514183E-1,3.594640E-1,3.675041E-1,3.755291E-1,3.835296E-1,3.914965E-1,3.994202E-1,4.072916E-1,4.151014E-1,4.228404E-1,4.304994E-1,4.380695E-1,4.455417E-1,4.529071E-1,4.601571E-1,4.672829E-1,4.742761E-1,4.811284E-1,4.878316E-1,4.943777E-1,5.007588E-1,5.069674E-1,5.129960E-1,5.188374E-1,5.244845E-1,5.299306E-1,5.351692E-1,5.401938E-1,5.449985E-1,5.495775E-1,5.539252E-1,5.580365E-1,5.619063E-1,5.655299E-1,5.689030E-1,5.720215E-1,5.748817E-1,5.774800E-1,5.798133E-1,5.818788E-1,5.836741E-1,5.851968E-1,5.864452E-1,5.874178E-1,5.881133E-1,5.885310E-1,5.886703E-1
0.2,6.469707,6.455480,6.413044,6.343123,6.246898,6.125965,5.982277,5.818089,5.635880,5.438285,5.228020,5.007810,4.780333,4.548157,4.313698,4.079184,3.846623,3.617796,3.394239,3.177249,2.967888,2.766993,2.575195,2.392932,2.220472,2.057933,1.905302,1.762456,1.629181,1.505189,1.390135,1.283628,1.185249,1.094556,1.011100,9.344246E-1,8.640812E-1,7.996278E-1,7.406363E-1,6.866945E-1,6.374090E-1,5.924064E-1,5.513347E-1,5.138636E-1,4.796845E-1,4.485105E-1,4.200759E-1,3.941354E-1,3.704631E-1,3.488520E-1,3.291124E-1,3.110716E-1,2.945720E-1,2.794706E-1,2.656377E-1,2.529558E-1,2.413192E-1,2.306321E-1,2.208084E-1,2.117708E-1,2.034497E-1,1.957829E-1,1.887145E-1,1.821946E-1,1.761783E-1,1.706259E-1,1.655015E-1,1.607735E-1,1.564132E-1,1.523955E-1,1.486975E-1,1.452992E-1,1.421823E-1,1.393309E-1,1.367304E-1,1.343678E-1,1.322315E-1,1.303110E-1,1.285969E-1,1.270805E-1,1.257541E-1,1.246106E-1,1.236434E-1,1.228465E-1,1.222145E-1,1.217420E-1,1.214244E-1,1.212570E-1,1.212356E-1,1.213561E-1,1.216145E-1,1.220070E-1,1.225301E-1,1.231801E-1,1.239537E-1,1.248473E-1,1.258577E-1,1.269816E-1,1.282157E-1,1.295566E-1,1.310013E-1,1.325464E-1,1.341888E-1,1.359252E-1,1.377524E-1,1.396672E-1,1.416663E-1,1.437465E-1,1.459045E-1,1.481371E-1,1.504409E-1,1.528127E-1,1.552492E-1,1.577470E-1,1.603028E-1,1.629134E-1,1.655753E-1,1.682852E-1,1.710398E-1,1.738357E-1,1.766695E-1,1.795379E-1,1.824375E-1,1.853650E-1,1.883171E-1,1.912903E-1,1.942814E-1,1.972870E-1,2.003038E-1,2.033286E-1,2.063580E-1,2.093889E-1,2.124179E-1,2.154418E-1,2.184575E-1,2.214619E-1,2.244517E-1,2.274239E-1,2.303754E-1,2.333032E-1,2.362043E-1,2.390758E-1,2.419147E-1,2.447183E-1,2.474836E-1,2.502079E-1,2.528884E-1,2.555227E-1,2.581079E-1,2.606415E-1,2.631212E-1,2.655444E-1,2.679087E-1,2.702118E-1,2.724515E-1,2.746256E-1,2.767320E-1,2.787687E-1,2.807336E-1,2.826248E-1,2.844407E-1,2.861793E-1,2.878390E-1,2.894182E-1,2.909155E-1,2.923293E-1,2.936584E-1,2.949013E-1,2.960570E-1,2.971244E-1,2.981024E-1,2.989901E-1,2.997866E-1,3.004912E-1,3.011032E-1,3.016221E-1,3.020473E-1,3.023784E-1,3.026152E-1,3.027573E-1,3.028047E-1
0.25,6.755205,6.737376,6.684261,6.596961,6.477263,6.327556,6.150744,5.950123,5.729269,5.491905,5.241790,4.982609,4.717878,4.450873,4.184570,3.921606,3.664258,3.414442,3.173709,2.943272,2.724027,2.516580,2.321284,2.138270,1.967484,1.808715,1.661630,1.525796,1.400711,1.285819,1.180533,1.084250,9.963590E-1,9.162586E-1,8.433595E-1,7.770933E-1,7.169164E-1,6.623134E-1,6.127989E-1,5.679189E-1,5.272509E-1,4.904038E-1,4.570171E-1,4.267597E-1,3.993287E-1,3.744481E-1,3.518665E-1,3.313563E-1,3.127114E-1,2.957456E-1,2.802914E-1,2.661978E-1,2.533297E-1,2.415654E-1,2.307963E-1,2.209250E-1,2.118648E-1,2.035379E-1,1.958751E-1,1.888147E-1,1.823015E-1,1.762865E-1,1.707260E-1,1.655811E-1,1.608168E-1,1.564023E-1,1.523099E-1,1.485149E-1,1.449952E-1,1.417311E-1,1.387047E-1,1.359002E-1,1.333032E-1,1.309009E-1,1.286815E-1,1.266344E-1,1.247500E-1,1.230196E-1,1.214351E-1,1.199892E-1,1.186751E-1,1.174865E-1,1.164176E-1,1.154631E-1,1.146178E-1,1.138771E-1,1.132365E-1,1.126917E-1,1.122389E-1,1.118742E-1,1.115940E-1,1.113948E-1,1.112734E-1,1.112267E-1,1.112514E-1,1.113448E-1,1.115038E-1,1.117259E-1,1.120082E-1,1.123482E-1,1.127433E-1,1.131912E-1,1.136893E-1,1.142354E-1,1.148271E-1,1.154622E-1,1.161385E-1,1.168539E-1,1.176063E-1,1.183936E-1,1.192139E-1,1.200651E-1,1.209453E-1,1.218527E-1,1.227853E-1,1.237414E-1,1.247193E-1,1.257170E-1,1.267330E-1,1.277655E-1,1.288130E-1,1.298738E-1,1.309463E-1,1.320290E-1,1.331204E-1,1.342189E-1,1.353232E-1,1.364318E-1,1.375433E-1,1.386563E-1,1.397696E-1,1.408817E-1,1.419915E-1,1.430977E-1,1.441990E-1,1.452943E-1,1.463823E-1,1.474621E-1,1.485324E-1,1.495921E-1,1.506403E-1,1.516758E-1,1.526977E-1,1.537050E-1,1.546968E-1,1.556721E-1,1.566300E-1,1.575696E-1,1.584902E-1,1.593909E-1,1.602709E-1,1.611294E-1,1.619657E-1,1.627791E-1,1.635689E-1,1.643344E-1,1.650750E-1,1.657900E-1,1.664789E-1,1.671412E-1,1.677762E-1,1.683835E-1,1.689626E-1,1.695130E-1,1.700342E-1,1.705260E-1,1.709878E-1,1.714193E-1,1.718203E-1,1.721903E-1,1.725291E-1,1.728364E-1,1.731120E-1,1.733556E-1,1.735672E-1,1.737465E-1,1.738934E-1,1.740077E-1,1.740894E-1,1.741385E-1,1.741548E-1
0.3,7.010142,6.988622,6.924592,6.819612,6.676193,6.497676,6.288070,6.051873,5.793880,5.518999,5.232076,4.937748,4.640322,4.343684,4.051242,3.765894,3.490023,3.225513,2.973775,2.735795,2.512179,2.303203,2.108867,1.928945,1.763031,1.610580,1.470946,1.343415,1.227232,1.121618,1.025799,9.390084E-1,8.605057E-1,7.895811E-1,7.255616E-1,6.678152E-1,6.157519E-1,5.688253E-1,5.265317E-1,4.884089E-1,4.540353E-1,4.230273E-1,3.950371E-1,3.697506E-1,3.468847E-1,3.261849E-1,3.074229E-1,2.903945E-1,2.749169E-1,2.608274E-1,2.479807E-1,2.362475E-1,2.255129E-1,2.156749E-1,2.066426E-1,1.983356E-1,1.906825E-1,1.836197E-1,1.770912E-1,1.710469E-1,1.654424E-1,1.602384E-1,1.553999E-1,1.508956E-1,1.466979E-1,1.427818E-1,1.391252E-1,1.357084E-1,1.325135E-1,1.295247E-1,1.267274E-1,1.241087E-1,1.216569E-1,1.193613E-1,1.172123E-1,1.152010E-1,1.133192E-1,1.115597E-1,1.099155E-1,1.083804E-1,1.069485E-1,1.056144E-1,1.043731E-1,1.032198E-1,1.021502E-1,1.011602E-1,1.002458E-1,9.940337E-2,9.862945E-2,9.792078E-2,9.727423E-2,9.668686E-2,9.615584E-2,9.567851E-2,9.525230E-2,9.487477E-2,9.454358E-2,9.425648E-2,9.401132E-2,9.380606E-2,9.363870E-2,9.350736E-2,9.341018E-2,9.334543E-2,9.331141E-2,9.330648E-2,9.332909E-2,9.337771E-2,9.345089E-2,9.354722E-2,9.366536E-2,9.380398E-2,9.396184E-2,9.413772E-2,9.433045E-2,9.453888E-2,9.476194E-2,9.499856E-2,9.524773E-2,9.550848E-2,9.577984E-2,9.606091E-2,9.635081E-2,9.664868E-2,9.695371E-2,9.726509E-2,9.758208E-2,9.790392E-2,9.822991E-2,9.855937E-2,9.889162E-2,9.922604E-2,9.956200E-2,9.989892E-2,1.002362E-1,1.005734E-1,1.009098E-1,1.012450E-1,1.015786E-1,1.019099E-1,1.022387E-1,1.025643E-1,1.028865E-1,1.032048E-1,1.035188E-1,1.038281E-1,1.041324E-1,1.044314E-1,1.047247E-1,1.050120E-1,1.052929E-1,1.055673E-1,1.058347E-1,1.060951E-1,1.063480E-1,1.065933E-1,1.068307E-1,1.070601E-1,1.072811E-1,1.074937E-1,1.076975E-1,1.078925E-1,1.080785E-1,1.082553E-1,1.084227E-1,1.085807E-1,1.087291E-1,1.088678E-1,1.089966E-1,1.091155E-1,1.092243E-1,1.093231E-1,1.094117E-1,1.094900E-1,1.095579E-1,1.096156E-1,1.096628E-1,1.096995E-1,1.097258E-1,1.097416E-1,1.097468E-1
0.35,7.241652,7.216358,7.141188,7.018242,6.850882,6.643545,6.401499,6.130576,5.836900,5.526618,5.205678,4.879629,4.553487,4.231633,3.917769,3.614903,3.325372,3.050890,2.792605,2.551171,2.326827,2.119464,1.928699,1.753936,1.594426,1.449313,1.317672,1.198550,1.090983,9.940260E-1,9.067610E-1,8.283129E-1,7.578554E-1,6.946156E-1,6.378767E-1,5.869786E-1,5.413166E-1,5.003402E-1,4.635501E-1,4.304954E-1,4.007705E-1,3.740113E-1,3.498923E-1,3.281228E-1,3.084439E-1,2.906254E-1,2.744631E-1,2.597758E-1,2.464032E-1,2.342033E-1,2.230507E-1,2.128346E-1,2.034570E-1,1.948314E-1,1.868814E-1,1.795396E-1,1.727462E-1,1.664485E-1,1.605999E-1,1.551590E-1,1.500890E-1,1.453574E-1,1.409353E-1,1.367968E-1,1.329189E-1,1.292811E-1,1.258649E-1,1.226538E-1,1.196328E-1,1.167886E-1,1.141090E-1,1.115829E-1,1.092004E-1,1.069524E-1,1.048303E-1,1.028268E-1,1.009346E-1,9.914739E-2,9.745913E-2,9.586428E-2,9.435772E-2,9.293466E-2,9.159063E-2,9.032148E-2,8.912331E-2,8.799246E-2,8.692549E-2,8.591916E-2,8.497043E-2,8.407641E-2,8.323438E-2,8.244176E-2,8.169611E-2,8.099513E-2,8.033660E-2,7.971845E-2,7.913868E-2,7.859541E-2,7.808684E-2,7.761125E-2,7.716702E-2,7.675259E-2,7.636644E-2,7.600719E-2,7.567349E-2,7.536402E-2,7.507757E-2,7.481294E-2,7.456902E-2,7.434473E-2,7.413903E-2,7.395094E-2,7.377953E-2,7.362388E-2,7.348315E-2,7.335651E-2,7.324316E-2,7.314236E-2,7.305339E-2,7.297556E-2,7.290821E-2,7.285072E-2,7.280247E-2,7.276289E-2,7.273143E-2,7.270757E-2,7.269079E-2,7.268063E-2,7.267661E-2,7.267831E-2,7.268528E-2,7.269714E-2,7.271350E-2,7.273400E-2,7.275827E-2,7.278599E-2,7.281683E-2,7.285049E-2,7.288668E-2,7.292512E-2,7.296554E-2,7.300768E-2,7.305131E-2,7.309620E-2,7.314212E-2,7.318886E-2,7.323623E-2,7.328403E-2,7.333209E-2,7.338023E-2,7.342828E-2,7.347609E-2,7.352351E-2,7.357041E-2,7.361665E-2,7.366210E-2,7.370664E-2,7.375017E-2,7.379256E-2,7.383373E-2,7.387358E-2,7.391201E-2,7.394896E-2,7.398433E-2,7.401805E-2,7.405006E-2,7.408029E-2,7.410868E-2,7.413518E-2,7.415974E-2,7.418231E-2,7.420286E-2,7.422134E-2,7.423772E-2,7.425198E-2,7.426409E-2,7.427402E-2,7.428175E-2,7.428729E-2,7.429061E-2,7.429172E-2
0.4,7.453190,7.424044,7.337534,7.196379,7.004916,6.768817,6.494751,6.190006,5.862109,5.518486,5.166163,4.811541,4.460243,4.117019,3.785723,3.469335,3.170016,2.889196,2.627666,2.385684,2.163074,1.959322,1.773659,1.605136,1.452687,1.315179,1.191454,1.080360,9.807766E-1,8.916316E-1,8.119116E-1,7.406703E-1,6.770323E-1,6.201938E-1,5.694216E-1,5.240512E-1,4.834828E-1,4.471778E-1,4.146539E-1,3.854811E-1,3.592768E-1,3.357013E-1,3.144540E-1,2.952691E-1,2.779118E-1,2.621754E-1,2.478776E-1,2.348581E-1,2.229759E-1,2.121068E-1,2.021419E-1,1.929853E-1,1.845525E-1,1.767694E-1,1.695706E-1,1.628985E-1,1.567023E-1,1.509371E-1,1.455632E-1,1.405454E-1,1.358526E-1,1.314570E-1,1.273339E-1,1.234612E-1,1.198192E-1,1.163903E-1,1.131584E-1,1.101094E-1,1.072302E-1,1.045092E-1,1.019356E-1,9.949987E-2,9.719309E-2,9.500718E-2,9.293471E-2,9.096885E-2,8.910331E-2,8.733227E-2,8.565035E-2,8.405254E-2,8.253422E-2,8.109103E-2,7.971895E-2,7.841419E-2,7.717322E-2,7.599273E-2,7.486959E-2,7.380089E-2,7.278386E-2,7.181591E-2,7.089460E-2,7.001759E-2,6.918272E-2,6.838791E-2,6.763120E-2,6.691075E-2,6.622479E-2,6.557168E-2,6.494981E-2,6.435770E-2,6.379392E-2,6.325712E-2,6.274602E-2,6.225940E-2,6.179608E-2,6.135498E-2,6.093504E-2,6.053527E-2,6.015470E-2,5.979243E-2,5.944761E-2,5.911942E-2,5.880706E-2,5.850980E-2,5.822692E-2,5.795776E-2,5.770167E-2,5.745802E-2,5.722625E-2,5.700579E-2,5.679611E-2,5.659670E-2,5.640709E-2,5.622680E-2,5.605541E-2,5.589249E-2,5.573765E-2,5.559050E-2,5.545069E-2,5.531786E-2,5.519169E-2,5.507187E-2,5.495808E-2,5.485006E-2,5.474752E-2,5.465022E-2,5.455788E-2,5.447029E-2,5.438722E-2,5.430846E-2,5.423380E-2,5.416304E-2,5.409601E-2,5.403252E-2,5.397241E-2,5.391552E-2,5.386170E-2,5.381080E-2,5.376268E-2,5.371722E-2,5.367429E-2,5.363378E-2,5.359556E-2,5.355954E-2,5.352562E-2,5.349370E-2,5.346368E-2,5.343549E-2,5.340905E-2,5.338427E-2,5.336110E-2,5.333945E-2,5.331927E-2,5.330050E-2,5.328308E-2,5.326697E-2,5.325211E-2,5.323846E-2,5.322598E-2,5.321464E-2,5.320439E-2,5.319521E-2,5.318707E-2,5.317994E-2,5.317381E-2,5.316865E-2,5.316446E-2,5.316121E-2,5.315889E-2,5.315751E-2,5.315705E-2
0.45,7.647139,7.614074,7.516048,7.356487,7.140816,6.876086,6.570493,6.232881,5.872244,5.497290,5.116086,4.735804,4.362557,4.001336,3.656017,3.329424,3.023433,2.739102,2.476801,2.236352,2.017147,1.818269,1.638578,1.476799,1.331586,1.201570,1.085400,9.817716E-1,8.894466E-1,8.072642E-1,7.341496E-1,6.691163E-1,6.112661E-1,5.597865E-1,5.139465E-1,4.730919E-1,4.366396E-1,4.040714E-1,3.749287E-1,3.488060E-1,3.253464E-1,3.042355E-1,2.851974E-1,2.679898E-1,2.524005E-1,2.382435E-1,2.253560E-1,2.135955E-1,2.028372E-1,1.929717E-1,1.839034E-1,1.755484E-1,1.678329E-1,1.606924E-1,1.540700E-1,1.479155E-1,1.421849E-1,1.368390E-1,1.318434E-1,1.271674E-1,1.227837E-1,1.186682E-1,1.147992E-1,1.111573E-1,1.077250E-1,1.044868E-1,1.014285E-1,9.853738E-2,9.580185E-2,9.321140E-2,9.075644E-2,8.842822E-2,8.621871E-2,8.412056E-2,8.212699E-2,8.023177E-2,7.842913E-2,7.671372E-2,7.508060E-2,7.352514E-2,7.204307E-2,7.063039E-2,6.928336E-2,6.799851E-2,6.677256E-2,6.560245E-2,6.448530E-2,6.341841E-2,6.239924E-2,6.142540E-2,6.049463E-2,5.960482E-2,5.875396E-2,5.794015E-2,5.716161E-2,5.641665E-2,5.570365E-2,5.502113E-2,5.436763E-2,5.374180E-2,5.314236E-2,5.256809E-2,5.201783E-2,5.149048E-2,5.098500E-2,5.050040E-2,5.003574E-2,4.959003E-2,4.916274E-2,4.875274E-2,4.835937E-2,4.798191E-2,4.761967E-2,4.727198E-2,4.693821E-2,4.661778E-2,4.631012E-2,4.601469E-2,4.573096E-2,4.545846E-2,4.519671E-2,4.494528E-2,4.470373E-2,4.447166E-2,4.424870E-2,4.403448E-2,4.382864E-2,4.363085E-2,4.344080E-2,4.325818E-2,4.308271E-2,4.291411E-2,4.275211E-2,4.259648E-2,4.244697E-2,4.230334E-2,4.216539E-2,4.203292E-2,4.190571E-2,4.178359E-2,4.166637E-2,4.155388E-2,4.144597E-2,4.134246E-2,4.124323E-2,4.114812E-2,4.105700E-2,4.096975E-2,4.088624E-2,4.080635E-2,4.072997E-2,4.065701E-2,4.058736E-2,4.052092E-2,4.045761E-2,4.039734E-2,4.034003E-2,4.028560E-2,4.023398E-2,4.018511E-2,4.013891E-2,4.009534E-2,4.005432E-2,4.001581E-2,3.997976E-2,3.994612E-2,3.991484E-2,3.988589E-2,3.985924E-2,3.983483E-2,3.981261E-2,3.979268E-2,3.977486E-2,3.975920E-2,3.974566E-2,3.973403E-2,3.972491E-2,3.971767E-2,3.971251E-2,3.970941E-2,3.970838E-2
0.5,7.825445,7.788400,7.678709,7.500582,7.260657,6.967489,6.630923,6.261444,5.869551,5.465225,5.057516,4.654266,4.261965,3.885718,3.529297,3.195262,2.885118,2.599485,2.338274,2.100850,1.886177,1.692946,1.519675,1.364800,1.226730,1.103902,9.948113E-1,8.980385E-1,8.122609E-1,7.362610E-1,6.689288E-1,6.092601E-1,5.563526E-1,5.094002E-1,4.676859E-1,4.305750E-1,3.975071E-1,3.679890E-1,3.415879E-1,3.179244E-1,2.966668E-1,2.775252E-1,2.602467E-1,2.446105E-1,2.304242E-1,2.175202E-1,2.057523E-1,1.949928E-1,1.851306E-1,1.760684E-1,1.677212E-1,1.600148E-1,1.528840E-1,1.462714E-1,1.401270E-1,1.344063E-1,1.290702E-1,1.240843E-1,1.194177E-1,1.150433E-1,1.109368E-1,1.070765E-1,1.034430E-1,1.000189E-1,9.678847E-2,9.373758E-2,9.085343E-2,8.812439E-2,8.553993E-2,8.309038E-2,8.076696E-2,7.856160E-2,7.646690E-2,7.447607E-2,7.258281E-2,7.078133E-2,6.906625E-2,6.743261E-2,6.587577E-2,6.439145E-2,6.297563E-2,6.162458E-2,6.033482E-2,5.910307E-2,5.792628E-2,5.680160E-2,5.572631E-2,5.469792E-2,5.371405E-2,5.277247E-2,5.187107E-2,5.100788E-2,5.018103E-2,4.938876E-2,4.862942E-2,4.790144E-2,4.720332E-2,4.653369E-2,4.589119E-2,4.527460E-2,4.468271E-2,4.411440E-2,4.356861E-2,4.304433E-2,4.254060E-2,4.205652E-2,4.159121E-2,4.114388E-2,4.071373E-2,4.030004E-2,3.990210E-2,3.951925E-2,3.915085E-2,3.879631E-2,3.845505E-2,3.812653E-2,3.781023E-2,3.750565E-2,3.721235E-2,3.692985E-2,3.665775E-2,3.639563E-2,3.614311E-2,3.589982E-2,3.566541E-2,3.543955E-2,3.522192E-2,3.501222E-2,3.481015E-2,3.461544E-2,3.442783E-2,3.424707E-2,3.407292E-2,3.390514E-2,3.374352E-2,3.358785E-2,3.343794E-2,3.329359E-2,3.315462E-2,3.302086E-2,3.289214E-2,3.276831E-2,3.264922E-2,3.253472E-2,3.242468E-2,3.231896E-2,3.221745E-2,3.212002E-2,3.202656E-2,3.193696E-2,3.185112E-2,3.176895E-2,3.169034E-2,3.161522E-2,3.154349E-2,3.147508E-2,3.140992E-2,3.134793E-2,3.128904E-2,3.123319E-2,3.118032E-2,3.113037E-2,3.108330E-2,3.103904E-2,3.099755E-2,3.095879E-2,3.092271E-2,3.088929E-2,3.085848E-2,3.083025E-2,3.080457E-2,3.078142E-2,3.076077E-2,3.074259E-2,3.072688E-2,3.071361E-2,3.070277E-2,3.069436E-2,3.068836E-2,3.068476E-2,3.068356E-2
