L3M1,2.760,0.0033562800,0.55964,4
L3M2,1.560,0.0000034191,0.59013,5
L3M3,1.560,0.0000033385,0.59144,6
L3M4,0.360,0.0000706575,0.64037,7
L3M5,0.360,0.0007980140,0.64050,8
L3N1,0.360,0.0000655745,0.64497,9
