L1L2,5.860,0.0000174001,0.13390,2
L1L3,5.480,0.0000830426,0.15840,3
L1M2,6.900,0.0007386150,1.09066,5
L1M3,6.950,0.0011750100,1.09381,6
L1M4,4.800,0.0000028956,1.16755,7
L1M5,4.800,0.0000039164,1.16794,8
