KL2,3.330,0.1747010000,11.13780,2
KL3,3.300,0.3379420000,11.18040,3
KM2,4.480,0.0236001000,12.44920,5
KM3,4.480,0.0460552000,12.45530,6
KM4,2.345,0.0000555973,12.55410,7
KM5,2.346,0.0000799684,12.55500,8
KN2,2.280,0.0011190100,12.60920,10
KN3,2.280,0.0021541100,12.60960,11
