energy,0,0.0001,0.000125,0.00015,0.000175,0.0002,0.000225,0.00025,0.000275,0.0003,0.000325,0.00035,0.000375,0.0004,0.000425,0.00045,0.000475,0.0005,0.000525,0.00055,0.000575,0.0006,0.000625,0.00065,0.000675,0.0007,0.000725,0.00075,0.000775,0.0008,0.000825,0.00085,0.000875,0.0009,0.000925,0.00095,0.000975,0.001,0.00125,0.0015,0.00175,0.002,0.00225,0.0025,0.00275,0.003,0.00325,0.0035,0.00375,0.004,0.00425,0.0045,0.00475,0.005,0.00525,0.0055,0.00575,0.006,0.00625,0.0065,0.00675,0.007,0.00725,0.0075,0.00775,0.008,0.00825,0.0085,0.00875,0.009,0.00925,0.0095,0.00975,0.01,0.0125,0.015,0.0175,0.02,0.0225,0.025,0.0275,0.03,0.0325,0.035,0.0375,0.04,0.0425,0.045,0.0475,0.05,0.0525,0.055,0.0575,0.06,0.0625,0.065,0.0675,0.07,0.0725,0.075,0.0775,0.08,0.0825,0.085,0.0875,0.09,0.0925,0.095,0.0975,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275,0.3,0.325,0.35,0.375,0.4,0.425,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,0.925,0.95,0.975,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10,10.25,10.5,10.75,11,11.25,11.5,11.75,12,12.25,12.5,12.75,13,13.25,13.5,13.75,14,14.25,14.5,14.75,15,15.25,15.5,15.75,16,16.25,16.5,16.75,17,17.25,17.5,17.75,18,18.25,18.5,18.75,19,19.25,19.5,19.75,20,20.25,20.5,20.75,21,21.25,21.5,21.75,22,22.25,22.5,22.75,23,23.25,23.5,23.75,24,24.25,24.5,24.75,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41,41.5,42,42.5,43,43.5,44,44.5,45,45.5,46,46.5,47,47.5,48,48.5,49,49.5,50,50.5,51,51.5,52,52.5,53,53.5,54,54.5,55,55.5,56,56.5,57,57.5,58,58.5,59,59.5,60,60.5,61,61.5,62,62.5,63,63.5,64,64.5,65,65.5,66,66.5,67,67.5,68,68.5,69,69.5,70,70.5,71,71.5,72,72.5,73,73.5,74,74.5,75,75.5,76,76.5,77,77.5,78,78.5,79,79.5,80,80.5,81,81.5,82,82.5,83,83.5,84,84.5,85,85.5,86,86.5,87,87.5,88,88.5,89,89.5,90,90.5,91,91.5,92,92.5,93,93.5,94,94.5,95,95.5,96,96.5,97,97.5,98,98.5,99,99.5,100,100.5,101,101.5,102,102.5,103,103.5,104,104.5,105,105.5,106,106.5,107,107.5,108,108.5,109,109.5,110,110.5,111,111.5,112,112.5,113,113.5,114,114.5,115,115.5,116,116.5,117,117.5,118,118.5,119,119.5,120,120.5,121,121.5,122,122.5,123,123.5,124,124.5,125,125.5,126,126.5,127,127.5,128,128.5,129,129.5,130,130.5,131,131.5,132,132.5,133,133.5,134,134.5,135,135.5,136,136.5,137,137.5,138,138.5,139,139.5,140,140.5,141,141.5,142,142.5,143,143.5,144,144.5,145,145.5,146,146.5,147,147.5,148,148.5,149,149.5,150,150.5,151,151.5,152,152.5,153,153.5,154,154.5,155,155.5,156,156.5,157,157.5,158,158.5,159,159.5,160,160.5,161,161.5,162,162.5,163,163.5,164,164.5,165,165.5,166,166.5,167,167.5,168,168.5,169,169.5,170,170.5,171,171.5,172,172.5,173,173.5,174,174.5,175,175.5,176,176.5,177,177.5,178,178.5,179,179.5,180
21.0,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5273,338.5272,338.5272,338.5272,338.5272,338.5272,338.5272,338.5272,338.5272,338.5272,338.5272,338.5272,338.5272,338.5271,338.5271,338.5271,338.5271,338.5271,338.5271,338.5271,338.5271,338.5269,338.5268,338.5266,338.5263,338.5261,338.5258,338.5255,338.5251,338.5248,338.5244,338.5239,338.5235,338.5230,338.5224,338.5219,338.5213,338.5207,338.5200,338.5194,338.5187,338.5179,338.5172,338.5164,338.5155,338.5147,338.5138,338.5129,338.5119,338.5109,338.5099,338.5089,338.5078,338.5067,338.5056,338.5044,338.5033,338.4897,338.4732,338.4537,338.4311,338.4056,338.3770,338.3455,338.3109,338.2734,338.2329,338.1893,338.1428,338.0933,338.0408,337.9853,337.9269,337.8654,337.8010,337.7336,337.6632,337.5899,337.5136,337.4344,337.3522,337.2670,337.1789,337.0878,336.9938,336.8969,336.7970,336.6942,336.5885,336.4798,336.3683,336.2538,336.1364,334.8042,333.1882,331.2955,329.1345,326.7143,324.0455,321.1389,318.0069,314.6611,311.1155,307.3834,303.4784,299.4149,295.2068,290.8684,286.4138,281.8570,277.2116,272.4911,267.7083,262.8759,258.0053,253.1096,248.1982,243.2812,238.3705,233.4730,228.5979,223.7531,218.9457,214.1823,209.4688,204.8108,200.2129,195.6795,191.2144,174.0949,158.2515,143.7341,130.5277,118.5743,107.7910,98.08206,89.34855,81.49338,74.42500,68.05910,62.31932,57.13727,52.45217,48.21025,44.36399,40.87161,37.69620,34.80523,32.16995,29.76495,27.56765,25.55803,23.71824,22.03232,20.48602,19.06660,17.76252,16.56348,15.46014,14.44409,13.50772,12.64413,11.84707,11.11087,10.43036,9.800857,9.218090,8.678171,8.177557,7.713014,7.281595,6.880608,6.507596,6.160313,5.836707,5.534904,5.253187,4.989988,4.743870,4.513520,4.297733,4.095407,3.905532,3.727182,3.559508,3.401729,3.253132,3.113059,2.980908,2.856122,2.738194,2.626653,2.521068,2.421040,2.326203,2.236219,2.150774,2.069581,1.992373,1.918904,1.848944,1.782283,1.718725,1.658086,1.600199,1.544907,1.492062,1.441530,1.393183,1.346904,1.302581,1.260112,1.219400,1.180355,1.142893,1.106935,1.072405,1.039234,1.007357,9.329277E-1,8.653369E-1,8.038321E-1,7.477605E-1,6.965527E-1,6.497095E-1,6.067929E-1,5.674164E-1,5.312370E-1,4.979508E-1,4.672870E-1,4.390037E-1,4.128844E-1,3.887351E-1,3.663815E-1,3.456664E-1,3.264490E-1,3.085986E-1,2.920039E-1,2.765574E-1,2.621649E-1,2.487404E-1,2.362057E-1,2.244892E-1,2.135277E-1,2.032610E-1,1.936358E-1,1.846031E-1,1.761186E-1,1.681405E-1,1.606325E-1,1.535600E-1,1.468917E-1,1.405989E-1,1.346557E-1,1.290375E-1,1.237224E-1,1.186897E-1,1.139212E-1,1.093990E-1,1.051077E-1,1.010323E-1,9.715935E-2,9.347626E-2,8.997166E-2,8.663432E-2,8.345488E-2,8.042374E-2,7.753242E-2,7.477286E-2,7.213773E-2,6.962017E-2,6.721366E-2,6.491219E-2,6.271022E-2,6.060246E-2,5.858397E-2,5.665020E-2,5.479683E-2,5.301978E-2,4.967979E-2,4.660248E-2,4.376330E-2,4.114035E-2,3.871416E-2,3.646731E-2,3.438416E-2,3.245070E-2,3.065427E-2,2.898346E-2,2.742796E-2,2.597841E-2,2.462635E-2,2.336406E-2,2.218452E-2,2.108136E-2,2.004872E-2,1.908129E-2,1.817419E-2,1.732297E-2,1.652353E-2,1.577213E-2,1.506532E-2,1.439995E-2,1.377310E-2,1.318210E-2,1.262449E-2,1.209800E-2,1.160051E-2,1.113012E-2,1.068502E-2,1.026356E-2,9.864223E-3,9.485587E-3,9.126342E-3,8.785274E-3,8.461256E-3,8.153243E-3,7.860263E-3,7.581413E-3,7.315853E-3,7.062802E-3,6.821532E-3,6.591363E-3,6.371665E-3,6.161846E-3,5.961356E-3,5.769681E-3,5.586336E-3,5.410875E-3,5.242873E-3,5.081937E-3,4.927697E-3,4.779806E-3,4.637938E-3,4.501787E-3,4.371066E-3,4.245505E-3,4.124850E-3,4.008863E-3,3.897317E-3,3.790001E-3,3.686715E-3,3.587270E-3,3.491489E-3,3.399202E-3,3.310252E-3,3.224488E-3,3.141767E-3,3.061956E-3,2.984928E-3,2.910561E-3,2.838741E-3,2.769360E-3,2.702316E-3,2.637510E-3,2.574849E-3,2.514247E-3,2.455618E-3,2.398884E-3,2.343968E-3,2.290799E-3,2.239307E-3,2.189428E-3,2.141099E-3,2.094261E-3,2.048857E-3,2.004832E-3,1.962135E-3,1.920717E-3,1.880531E-3,1.841532E-3,1.803676E-3,1.766922E-3,1.731231E-3,1.696566E-3,1.662890E-3,1.630168E-3,1.598367E-3,1.567456E-3,1.537405E-3,1.508183E-3,1.479763E-3,1.452118E-3,1.425223E-3,1.399052E-3,1.373581E-3,1.348788E-3,1.324652E-3,1.301149E-3,1.278262E-3,1.255968E-3,1.234251E-3,1.213093E-3,1.192474E-3,1.172379E-3,1.152792E-3,1.133697E-3,1.115079E-3,1.096923E-3,1.079217E-3,1.061945E-3,1.045096E-3,1.028657E-3,1.012615E-3,9.969597E-4,9.816794E-4,9.667631E-4,9.522006E-4,9.379816E-4,9.240964E-4,9.105355E-4,8.972898E-4,8.843505E-4,8.717092E-4,8.593575E-4,8.472875E-4,8.354916E-4,8.239621E-4,8.126919E-4,8.016742E-4,7.909021E-4,7.803690E-4,7.700688E-4,7.599950E-4,7.501420E-4,7.405038E-4,7.310750E-4,7.218501E-4,7.128239E-4,7.039913E-4,6.953473E-4,6.868873E-4,6.786065E-4,6.705005E-4,6.625649E-4,6.547956E-4,6.471884E-4,6.397394E-4,6.324447E-4,6.253005E-4,6.183031E-4,6.114492E-4,6.047353E-4,5.981579E-4,5.917139E-4,5.854001E-4,5.792135E-4,5.731511E-4,5.672100E-4,5.613874E-4,5.556806E-4,5.500870E-4,5.446039E-4,5.392289E-4,5.339595E-4,5.287935E-4,5.237284E-4,5.187621E-4,5.138923E-4,5.091170E-4,5.044340E-4,4.998414E-4,4.953372E-4,4.909195E-4,4.865865E-4,4.823363E-4,4.781672E-4,4.740775E-4,4.700655E-4,4.661296E-4,4.622683E-4,4.584800E-4,4.547633E-4,4.511165E-4,4.475384E-4,4.440276E-4,4.405826E-4,4.372023E-4,4.338853E-4,4.306303E-4,4.274361E-4,4.243016E-4,4.212256E-4,4.182069E-4,4.152445E-4,4.123373E-4,4.094843E-4,4.066845E-4,4.039368E-4,4.012402E-4,3.985940E-4,3.959971E-4,3.934486E-4,3.909477E-4,3.884934E-4,3.860851E-4,3.837217E-4,3.814026E-4,3.791270E-4,3.768941E-4,3.747032E-4,3.725536E-4,3.704446E-4,3.683754E-4,3.663455E-4,3.643541E-4,3.624007E-4,3.604847E-4,3.586054E-4,3.567622E-4,3.549546E-4,3.531820E-4,3.514438E-4,3.497395E-4,3.480686E-4,3.464307E-4,3.448250E-4,3.432513E-4,3.417090E-4,3.401976E-4,3.387168E-4,3.372662E-4,3.358451E-4,3.344534E-4,3.330904E-4,3.317559E-4,3.304495E-4,3.291708E-4,3.279194E-4,3.266950E-4,3.254972E-4,3.243256E-4,3.231800E-4,3.220599E-4,3.209652E-4,3.198954E-4,3.188504E-4,3.178298E-4,3.168333E-4,3.158607E-4,3.149116E-4,3.139860E-4,3.130834E-4,3.122038E-4,3.113467E-4,3.105119E-4,3.096994E-4,3.089087E-4,3.081397E-4,3.073923E-4,3.066661E-4,3.059610E-4,3.052769E-4,3.046135E-4,3.039707E-4,3.033483E-4,3.027462E-4,3.021642E-4,3.016022E-4,3.010600E-4,3.005375E-4,3.000345E-4,2.995509E-4,2.990866E-4,2.986414E-4,2.982151E-4,2.978078E-4,2.974192E-4,2.970493E-4,2.966980E-4,2.963652E-4,2.960510E-4,2.957552E-4,2.954777E-4,2.952186E-4,2.949777E-4,2.947550E-4,2.945503E-4,2.943636E-4,2.941946E-4,2.940435E-4,2.939100E-4,2.937942E-4,2.936962E-4,2.936161E-4,2.935537E-4,2.935092E-4,2.934825E-4,2.934736E-4
22.0,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7243,341.7242,341.7242,341.7242,341.7242,341.7242,341.7242,341.7242,341.7242,341.7242,341.7242,341.7242,341.7242,341.7242,341.7241,341.7241,341.7241,341.7241,341.7241,341.7241,341.7241,341.7241,341.7241,341.7240,341.7239,341.7237,341.7235,341.7233,341.7230,341.7227,341.7224,341.7220,341.7216,341.7212,341.7207,341.7202,341.7197,341.7191,341.7186,341.7179,341.7173,341.7166,341.7159,341.7151,341.7144,341.7136,341.7127,341.7118,341.7109,341.7100,341.7090,341.7080,341.7070,341.7059,341.7048,341.7037,341.7026,341.7014,341.7001,341.6989,341.6846,341.6671,341.6465,341.6227,341.5957,341.5655,341.5322,341.4957,341.4560,341.4132,341.3672,341.3181,341.2658,341.2103,341.1517,341.0899,341.0250,340.9570,340.8858,340.8115,340.7340,340.6534,340.5697,340.4828,340.3929,340.2998,340.2036,340.1043,340.0019,339.8965,339.7879,339.6763,339.5615,339.4437,339.3228,339.1989,337.7924,336.0868,334.0901,331.8114,329.2610,326.4502,323.3911,320.0970,316.5813,312.8586,308.9436,304.8513,300.5971,296.1962,291.6639,287.0156,282.2660,277.4299,272.5216,267.5548,262.5428,257.4974,252.4332,247.3592,242.2863,237.2262,232.1867,227.1770,222.2050,217.2780,212.4026,207.5847,202.8298,198.1421,193.5263,188.9857,171.6301,155.6432,141.0573,127.8402,115.9191,105.1983,95.57237,86.93464,79.18246,72.22024,65.96088,60.32611,55.24633,50.65998,46.51287,42.75724,39.35128,36.25812,33.44529,30.88421,28.54960,26.41903,24.47265,22.69276,21.06356,19.57094,18.20228,16.94621,15.79253,14.73204,13.75644,12.85824,12.03064,11.26750,10.56325,9.912836,9.311654,8.755528,8.240662,7.763599,7.321185,6.910556,6.529095,6.174419,5.844352,5.536909,5.250279,4.982807,4.732982,4.499422,4.280865,4.076157,3.884240,3.704149,3.534998,3.375976,3.226340,3.085410,2.952559,2.827214,2.708849,2.596979,2.491159,2.390980,2.296065,2.206066,2.120663,2.039560,1.962486,1.889186,1.819430,1.753000,1.689696,1.629334,1.571742,1.516759,1.464238,1.414039,1.366036,1.320107,1.276141,1.234034,1.193687,1.155011,1.117918,1.082330,1.048172,1.015372,9.838646E-1,9.535876E-1,8.829027E-1,8.187245E-1,7.603383E-1,7.071232E-1,6.585376E-1,6.141057E-1,5.734105E-1,5.360833E-1,5.017971E-1,4.702620E-1,4.412196E-1,4.144392E-1,3.897143E-1,3.668598E-1,3.457094E-1,3.261134E-1,3.079376E-1,2.910576E-1,2.753669E-1,2.607640E-1,2.471589E-1,2.344700E-1,2.226231E-1,2.115499E-1,2.011909E-1,1.914886E-1,1.823929E-1,1.738572E-1,1.658395E-1,1.583005E-1,1.512056E-1,1.445223E-1,1.382209E-1,1.322745E-1,1.266584E-1,1.213496E-1,1.163273E-1,1.115720E-1,1.070665E-1,1.027940E-1,9.873985E-2,9.489002E-2,9.123174E-2,8.775314E-2,8.444348E-2,8.129219E-2,7.829041E-2,7.542908E-2,7.270018E-2,7.009608E-2,6.760987E-2,6.523504E-2,6.296543E-2,6.079535E-2,5.871956E-2,5.673303E-2,5.483110E-2,5.300943E-2,5.126395E-2,4.959077E-2,4.644724E-2,4.355248E-2,4.088317E-2,3.841850E-2,3.613998E-2,3.403101E-2,3.207675E-2,3.026387E-2,2.858032E-2,2.701527E-2,2.555892E-2,2.420239E-2,2.293764E-2,2.175735E-2,2.065487E-2,1.962414E-2,1.865965E-2,1.775636E-2,1.690965E-2,1.611531E-2,1.536950E-2,1.466866E-2,1.400956E-2,1.338923E-2,1.280491E-2,1.225411E-2,1.173449E-2,1.124394E-2,1.078048E-2,1.034229E-2,9.927706E-3,9.535180E-3,9.163278E-3,8.810679E-3,8.476156E-3,8.158574E-3,7.856879E-3,7.570096E-3,7.297318E-3,7.037702E-3,6.790465E-3,6.554877E-3,6.330261E-3,6.115983E-3,5.911454E-3,5.716126E-3,5.529484E-3,5.351049E-3,5.180372E-3,5.017035E-3,4.860645E-3,4.710835E-3,4.567260E-3,4.429597E-3,4.297544E-3,4.170815E-3,4.049144E-3,3.932279E-3,3.819984E-3,3.712037E-3,3.608227E-3,3.508358E-3,3.412243E-3,3.319708E-3,3.230585E-3,3.144720E-3,3.061963E-3,2.982175E-3,2.905223E-3,2.830983E-3,2.759336E-3,2.690170E-3,2.623378E-3,2.558859E-3,2.496518E-3,2.436263E-3,2.378008E-3,2.321671E-3,2.267174E-3,2.214443E-3,2.163407E-3,2.113998E-3,2.066153E-3,2.019812E-3,1.974915E-3,1.931407E-3,1.889235E-3,1.848350E-3,1.808702E-3,1.770245E-3,1.732937E-3,1.696734E-3,1.661596E-3,1.627486E-3,1.594365E-3,1.562200E-3,1.530956E-3,1.500601E-3,1.471105E-3,1.442436E-3,1.414568E-3,1.387473E-3,1.361124E-3,1.335496E-3,1.310566E-3,1.286311E-3,1.262707E-3,1.239734E-3,1.217372E-3,1.195600E-3,1.174399E-3,1.153752E-3,1.133641E-3,1.114048E-3,1.094959E-3,1.076356E-3,1.058225E-3,1.040551E-3,1.023321E-3,1.006521E-3,9.901377E-4,9.741591E-4,9.585728E-4,9.433672E-4,9.285311E-4,9.140536E-4,8.999244E-4,8.861333E-4,8.726707E-4,8.595269E-4,8.466929E-4,8.341599E-4,8.219194E-4,8.099633E-4,7.982835E-4,7.868725E-4,7.757228E-4,7.648272E-4,7.541788E-4,7.437707E-4,7.335967E-4,7.236504E-4,7.139257E-4,7.044168E-4,6.951177E-4,6.860232E-4,6.771277E-4,6.684262E-4,6.599136E-4,6.515849E-4,6.434356E-4,6.354609E-4,6.276566E-4,6.200182E-4,6.125415E-4,6.052227E-4,5.980576E-4,5.910427E-4,5.841740E-4,5.774481E-4,5.708615E-4,5.644107E-4,5.580926E-4,5.519039E-4,5.458415E-4,5.399024E-4,5.340837E-4,5.283826E-4,5.227962E-4,5.173220E-4,5.119573E-4,5.066997E-4,5.015466E-4,4.964956E-4,4.915445E-4,4.866909E-4,4.819328E-4,4.772679E-4,4.726943E-4,4.682098E-4,4.638125E-4,4.595005E-4,4.552719E-4,4.511249E-4,4.470577E-4,4.430687E-4,4.391562E-4,4.353185E-4,4.315540E-4,4.278612E-4,4.242387E-4,4.206850E-4,4.171986E-4,4.137781E-4,4.104223E-4,4.071298E-4,4.038993E-4,4.007296E-4,3.976194E-4,3.945676E-4,3.915730E-4,3.886345E-4,3.857509E-4,3.829213E-4,3.801445E-4,3.774196E-4,3.747456E-4,3.721215E-4,3.695464E-4,3.670193E-4,3.645394E-4,3.621058E-4,3.597176E-4,3.573740E-4,3.550743E-4,3.528176E-4,3.506031E-4,3.484300E-4,3.462978E-4,3.442055E-4,3.421526E-4,3.401384E-4,3.381621E-4,3.362232E-4,3.343211E-4,3.324550E-4,3.306245E-4,3.288289E-4,3.270676E-4,3.253402E-4,3.236460E-4,3.219846E-4,3.203553E-4,3.187578E-4,3.171914E-4,3.156558E-4,3.141504E-4,3.126748E-4,3.112286E-4,3.098112E-4,3.084224E-4,3.070616E-4,3.057285E-4,3.044227E-4,3.031438E-4,3.018915E-4,3.006653E-4,2.994649E-4,2.982900E-4,2.971402E-4,2.960152E-4,2.949146E-4,2.938382E-4,2.927857E-4,2.917566E-4,2.907509E-4,2.897681E-4,2.888080E-4,2.878704E-4,2.869549E-4,2.860614E-4,2.851896E-4,2.843392E-4,2.835101E-4,2.827020E-4,2.819147E-4,2.811479E-4,2.804015E-4,2.796752E-4,2.789689E-4,2.782823E-4,2.776153E-4,2.769677E-4,2.763393E-4,2.757299E-4,2.751395E-4,2.745678E-4,2.740147E-4,2.734802E-4,2.729640E-4,2.724660E-4,2.719861E-4,2.715241E-4,2.710799E-4,2.706535E-4,2.702446E-4,2.698531E-4,2.694790E-4,2.691221E-4,2.687824E-4,2.684598E-4,2.681542E-4,2.678655E-4,2.675938E-4,2.673390E-4,2.671010E-4,2.668798E-4,2.666752E-4,2.664872E-4,2.663157E-4,2.661606E-4,2.660218E-4,2.658993E-4,2.657930E-4,2.657030E-4,2.656293E-4,2.655721E-4,2.655312E-4,2.655067E-4,2.654985E-4
