KL1L1,11.220,0.03672,7.25360,1,1
KL1L2,7.480,0.04083,7.38750,2,1
KL1L3,7.100,0.07195,7.41200,3,1
KL1M1,8.520,0.00997,8.30057,4,1
KL1M2,8.520,0.00539,8.34426,5,1
KL1M3,8.570,0.00940,8.34741,6,1
KL1M4,6.420,0.00030,8.42115,7,1
KL1M5,6.420,0.00040,8.42154,8,1
KL1N1,6.420,0.00076,8.42939,9,1
KL2L2,3.740,0.00719,7.52140,2,2
KL2L3,3.360,0.16942,7.54590,3,2
KL2M1,4.780,0.00469,8.43447,4,2
KL2M2,4.780,0.00177,8.47816,5,2
KL2M3,4.830,0.01906,8.48131,6,2
KL2M4,2.680,0.00041,8.55505,7,2
KL2M5,2.680,0.00150,8.55544,8,2
KL2N1,2.680,0.00035,8.56329,9,2
KL3L3,2.980,0.09339,7.57040,3,3
KL3M1,4.400,0.00830,8.45897,4,3
KL3M2,4.400,0.01909,8.50266,5,3
KL3M3,4.450,0.02138,8.50581,6,3
KL3M4,2.300,0.00186,8.57955,7,3
KL3M5,2.300,0.00181,8.57994,8,3
KL3N1,2.300,0.00062,8.58779,9,3
KM1M1,5.820,0.00072,9.34754,4,4
KM1M2,5.820,0.00068,9.39123,5,4
KM1M3,5.870,0.00118,9.39438,6,4
KM1M4,3.720,0.00003,9.46812,7,4
KM1M5,3.720,0.00005,9.46851,8,4
KM1N1,3.720,0.00011,9.47636,9,4
KM2M2,5.820,0.00012,9.43492,5,5
KM2M3,5.870,0.00242,9.43807,6,5
KM2M4,3.720,0.00004,9.51181,7,5
KM2M5,3.720,0.00015,9.51220,8,5
KM2N1,3.720,0.00005,9.52005,9,5
KM3M3,5.920,0.00145,9.44122,6,6
KM3M4,3.770,0.00021,9.51496,7,6
KM3M5,3.770,0.00020,9.51535,8,6
KM3N1,3.770,0.00010,9.52320,9,6
KM4M5,1.620,0.00001,9.58909,8,7
KM4N1,1.620,0.00000,9.59694,9,7
KM5M5,1.620,0.00001,9.58948,8,8
KM5N1,1.620,0.00001,9.59733,9,8
KN1N1,1.620,0.00000,9.60518,9,9
