L1L2M2,9.580,0.05013,0.04124,5,2
L1L2M3,9.600,0.07045,0.04315,6,2
L1L2M4,8.330,0.04274,0.10148,7,2
L1L2M5,8.330,0.06957,0.10169,8,2
L1L2N1,8.330,0.00561,0.10760,9,2
L1L3M1,10.070,0.12418,0.02097,4,3
L1L3M2,8.920,0.06241,0.05649,5,3
L1L3M3,8.940,0.13810,0.05840,6,3
L1L3M4,7.670,0.10247,0.11673,7,3
L1L3M5,7.670,0.14535,0.11694,8,3
L1L3N1,7.670,0.01020,0.12285,9,3
L1M1M1,12.000,0.01327,0.70357,4,4
L1M1M2,10.850,0.02398,0.73909,5,4
L1M1M3,10.870,0.04686,0.74100,6,4
L1M1M4,9.600,0.01759,0.79933,7,4
L1M1M5,9.600,0.02592,0.79954,8,4
L1M1N1,9.600,0.00202,0.80545,9,4
L1M2M2,9.700,0.00037,0.77461,5,5
L1M2M3,9.720,0.00068,0.77652,6,5
L1M2M4,8.450,0.00026,0.83485,7,5
L1M2M5,8.450,0.00505,0.83506,8,5
L1M2N1,8.450,0.00160,0.84097,9,5
L1M3M3,9.740,0.00112,0.77843,6,6
L1M3M4,8.470,0.00516,0.83676,7,6
L1M3M5,8.470,0.00372,0.83697,8,6
L1M3N1,8.470,0.00303,0.84288,9,6
L1M4M4,7.200,0.00036,0.89509,7,7
L1M4M5,7.200,0.01854,0.89530,8,7
L1M4N1,7.200,0.00121,0.90121,9,7
L1M5M5,7.200,0.00481,0.89551,8,8
L1M5N1,7.200,0.00167,0.90142,9,8
