KL1L1,0.1,0.178644,0.47882
KL1L2,0.1,0.116224,0.49386
KL1L3,0.1,0.230418,0.4939
KL2L2,0.1,0.0110822,0.5089
KL2L3,0.1,0.29115,0.50894
KL3L3,0.1,0.166809,0.50898
