21	SC	4.493000E+00	4.630000E-01	5.400000E-02	1.396640E+01	-1.408720E+00	-4.143650E-01	3.343550E-02	1.289490E+01	-2.406090E+00	-1.777910E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.992000E+00	7.465000E+01	4.496000E+01	5.439420E+00	2.001740E-01	-3.590640E-01	1.910270E-02	-1.598310E-01	1.390550E+00	-2.258490E-01	8.519540E-03	4.090000E+00	4.460000E+00	0.000000E+00	0.000000E+00	4.036000E-01	3.987000E-01	0.000000E+00	1.880000E-01	3.900000E-04	8.400000E-04	8.400000E-04	8.650000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.125000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														2.160000E+02	4.942900E-01	5.110000E-02						
22	TI	4.965000E+00	5.310000E-01	5.900000E-02	1.435060E+01	-1.663220E+00	-3.315390E-01	2.620650E-02	1.310750E+01	-2.535760E+00	-9.571770E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.540000E+00	7.953000E+01	4.790000E+01	5.550390E+00	1.976970E-01	-3.576940E-01	1.898660E-02	-2.305730E-01	1.458480E+00	-2.391600E-01	9.385280E-03	4.510000E+00	4.931000E+00	0.000000E+00	0.000000E+00	4.612000E-01	4.538000E-01	0.000000E+00	2.140000E-01	4.700000E-04	1.500000E-03	1.500000E-03	8.380000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.551000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	9.550000E+00	8.070000E+01	7.750000E-01	9.140000E-01	3.744000E+02	4.260000E-01	1.400000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.330000E+02	5.574400E-01	5.870000E-02						
23	V	5.465000E+00	6.040000E-01	6.700000E-02	1.476010E+01	-1.888670E+00	-2.718610E-01	2.157920E-02	1.325140E+01	-2.497650E+00	-1.063830E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.110000E+00	8.459000E+01	5.094200E+01	5.655140E+00	1.995330E-01	-3.574870E-01	1.896910E-02	-3.081030E-01	1.528790E+00	-2.527680E-01	1.025710E-02	4.952000E+00	5.427000E+00	0.000000E+00	0.000000E+00	5.198000E-01	5.121000E-01	0.000000E+00	2.430000E-01	5.800000E-04	2.600000E-03	2.600000E-03	8.250000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.999000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														2.450000E+02	6.237900E-01	6.630000E-02						
24	CR	5.989000E+00	6.820000E-01	7.400000E-02	1.480190E+01	-1.824300E+00	-2.791160E-01	2.173240E-02	1.342360E+01	-2.515320E+00	-1.019990E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.190000E+00	8.634000E+01	5.199600E+01	5.773990E+00	2.038580E-01	-3.596990E-01	1.922250E-02	-3.876410E-01	1.597270E+00	-2.662400E-01	1.115230E-02	5.414000E+00	5.946000E+00	0.000000E+00	0.000000E+00	5.838000E-01	5.741000E-01	0.000000E+00	2.750000E-01	7.100000E-04	3.700000E-03	3.700000E-03	8.040000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.467000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.150000E+01	9.550000E+01	7.700000E-01	9.210000E-01	5.012000E+02	4.180000E-01	1.510000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.570000E+02	6.873400E-01	7.410000E-02						
25	MN	6.540000E+00	7.540000E-01	8.400000E-02	1.489650E+01	-1.798720E+00	-2.836640E-01	2.220950E-02	1.357610E+01	-2.497610E+00	-1.054930E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.420000E+00	9.122000E+01	5.494000E+01	5.846040E+00	2.138140E-01	-3.597180E-01	1.914590E-02	-2.470590E-01	1.497220E+00	-2.387810E-01	8.932080E-03	5.898000E+00	6.490000E+00	0.000000E+00	0.000000E+00	6.499000E-01	6.387000E-01	0.000000E+00	3.041900E-01	1.362605E-03	1.362605E-03	4.530547E-03	8.010000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.959000E+00	0.000000E+00	6.209000E-02	6.078000E-02	1.185000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.240000E+01	1.047000E+02	7.690000E-01	9.260000E-01	5.667000E+02	4.140000E-01	1.570000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.720000E+02	7.664700E-01	9.258000E-02		1.091707E-05	2.060959E-06	1.751914E-06		
26	FE	7.112000E+00	8.420000E-01	9.400000E-02	1.434560E+01	-1.234910E+00	-4.234910E-01	3.216610E-02	1.366960E+01	-2.391950E+00	-1.376800E-01	0.000000E+00									7.860000E+00	9.274000E+01	5.585000E+01	5.932920E+00	2.250380E-01	-3.617480E-01	1.930240E-02	-3.423790E-01	1.572450E+00	-2.531980E-01	9.858220E-03	6.403000E+00	7.057000E+00	0.000000E+00	0.000000E+00	7.199000E-01	7.068000E-01	0.000000E+00	3.362421E-01	1.470613E-03	5.531590E-03	5.245705E-03	7.900000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.470000E+00	0.000000E+00	6.804000E-02	6.645000E-02	1.291000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.340000E+01	1.131000E+02	7.670000E-01	9.290000E-01	6.407000E+02	4.110000E-01	1.620000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.860000E+02	8.429600E-01	1.010100E-01		1.441832E-05	4.267190E-06	3.647809E-06		
27	CO	7.709000E+00	9.290000E-01	1.010000E-01	1.470470E+01	-1.389330E+00	-3.866310E-01	3.032860E-02	1.386990E+01	-2.506690E+00	-8.699450E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.900000E+00	9.785000E+01	5.893300E+01	6.014780E+00	2.379590E-01	-3.640560E-01	1.947540E-02	-4.288040E-01	1.641290E+00	-2.660130E-01	1.065120E-02	6.930000E+00	7.649000E+00	0.000000E+00	0.000000E+00	7.933000E-01	7.781000E-01	0.000000E+00	3.687269E-01	1.582686E-03	6.657761E-03	6.310858E-03	7.800000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.003000E+00	0.000000E+00	7.417000E-02	7.226000E-02	1.393000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														2.970000E+02	9.229500E-01	1.096900E-01		1.845161E-05	7.892522E-06	6.784283E-06		
28	NI	8.333000E+00	1.012000E+00	1.130000E-01	1.423880E+01	-9.677360E-01	-4.780700E-01	3.661380E-02	1.398480E+01	-2.480800E+00	-8.881150E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.900000E+00	9.745000E+01	5.869000E+01	6.090240E+00	2.227700E-01	-3.665680E-01	1.965860E-02	-5.043600E-01	1.700400E+00	-2.764430E-01	1.126280E-02	7.477000E+00	8.264000E+00	0.000000E+00	0.000000E+00	8.720000E-01	8.550000E-01	2.772000E+00	4.013450E-01	1.719745E-03	7.802860E-03	7.495585E-03	7.720000E+00	1.138742E+00	0.000000E+00	0.000000E+00	7.558000E+00	8.790000E-01	8.048000E-02	7.821000E-02	1.492000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.560000E+01	1.298000E+02	7.640000E-01	9.360000E-01	8.066000E+02	4.050000E-01	1.730000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.110000E+02	1.006500E+00	1.186400E-01		2.306733E-05	1.344021E-05	1.161626E-05		
29	CU	8.979000E+00	1.100000E+00	1.200000E-01	1.458080E+01	-1.183750E+00	-4.138500E-01	3.120880E-02	1.424390E+01	-2.586770E+00	-6.673980E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.940000E+00	1.055000E+02	6.354000E+01	6.177390E+00	2.731230E-01	-3.723600E-01	2.016380E-02	-5.702100E-01	1.750420E+00	-2.845550E-01	1.169300E-02	8.047000E+00	8.904000E+00	0.000000E+00	0.000000E+00	9.520000E-01	9.320000E-01	2.874000E+00	4.338116E-01	1.865911E-03	9.223106E-03	8.803530E-03	7.570000E+00	1.133495E+00	0.000000E+00	0.000000E+00	8.136000E+00	9.560000E-01	8.050000E-02	7.786000E-02	1.009000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.690000E+01	1.380000E+02	7.630000E-01	9.390000E-01	8.981000E+02	4.030000E-01	1.780000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.220000E+02	1.086100E+00	1.212600E-01		2.823233E-05	2.148800E-05	1.866807E-05		
30	ZN	9.659000E+00	1.196000E+00	1.390000E-01	1.441180E+01	-9.330830E-01	-4.773570E-01	3.628290E-02	1.432210E+01	-2.623840E+00	-2.649260E-02	0.000000E+00	1.205970E+01	-1.102580E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.140000E+00	1.086000E+02	6.538000E+01	6.234020E+00	2.843120E-01	-3.721430E-01	2.005250E-02	-4.205350E-01	1.634000E+00	-2.536460E-01	9.272330E-03	8.638000E+00	9.571000E+00	1.009000E+00	1.032000E+00	1.044000E+00	1.021000E+00	5.684000E+00	4.658724E-01	2.020880E-03	1.063397E-02	1.023707E-02	7.540000E+00	1.138844E+00	1.268958E+00	0.000000E+00	8.735000E+00	1.040000E+00	9.374000E-02	9.059000E-02	1.685000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.790000E+01	1.468000E+02	7.620000E-01	9.430000E-01	1.000000E+03	4.000000E-01	1.840000E+01	1.062121E-03	6.314910E-04	4.796490E-04	4.025330E-04	3.561580E-04	3.253690E-04	3.300000E+02	1.184400E+00	1.374300E-01		3.415627E-05	3.268408E-05	2.854140E-05		
31	GA	1.036700E+01	1.302000E+00	1.580000E-01	1.361820E+01	-3.184590E-01	-6.113480E-01	4.581380E-02	1.447920E+01	-2.544690E+00	-7.572040E-02	0.000000E+00	1.226460E+01	-2.689650E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.903000E+00	1.158000E+02	6.972000E+01	6.282980E+00	2.913340E-01	-3.693910E-01	1.970290E-02	-3.582180E-01	1.600500E+00	-2.449080E-01	8.618980E-03	9.251000E+00	1.026300E+01	1.096000E+00	1.122000E+00	1.142000E+00	1.115000E+00	5.671000E+00	5.070000E-01	2.100000E-03	1.200000E-02	1.300000E-02	7.480000E+00	1.133144E+00	1.300372E+00	0.000000E+00	9.358000E+00	1.129000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.930000E+01	1.561000E+02	7.600000E-01	9.470000E-01	1.113000E+03	3.970000E-01	1.910000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.340000E+02	1.290700E+00	1.595000E-01						
32	GE	1.110400E+01	1.414000E+00	1.810000E-01	1.392880E+01	-4.796130E-01	-5.728970E-01	4.312770E-02	1.468130E+01	-2.692850E+00	-2.083550E-02	0.000000E+00	1.241330E+01	-2.530850E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.323000E+00	1.205000E+02	7.259000E+01	6.338960E+00	2.915120E-01	-3.656430E-01	1.928960E-02	-3.343830E-01	1.603270E+00	-2.455550E-01	8.712390E-03	9.885000E+00	1.098100E+01	1.186000E+00	1.216000E+00	1.249000E+00	1.218000E+00	5.704000E+00	5.350000E-01	2.400000E-03	1.300000E-02	1.500000E-02	7.410000E+00	1.132096E+00	1.339106E+00	0.000000E+00	1.000500E+01	1.221000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.060000E+01	1.660000E+02	7.580000E-01	9.510000E-01	1.240000E+03	3.940000E-01	1.990000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+02	1.402300E+00	1.801000E-01						
33	AS	1.186800E+01	1.530000E+00	2.060000E-01	1.347220E+01	-7.735130E-02	-6.604560E-01	4.921770E-02	1.464310E+01	-2.483970E+00	-7.961800E-02	0.000000E+00	1.253920E+01	-2.413800E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.730000E+00	1.244000E+02	7.492000E+01	6.397500E+00	2.888660E-01	-3.617470E-01	1.887880E-02	-3.391890E-01	1.625350E+00	-2.507830E-01	9.091030E-03	1.054300E+01	1.172500E+01	1.282000E+00	1.317000E+00	1.360000E+00	1.325000E+00	4.875000E+00	5.573662E-01	2.642076E-03	1.538298E-02	1.531693E-02	7.330000E+00	1.131410E+00	1.368385E+00	0.000000E+00	1.067600E+01	1.317000E+00	1.489500E-01	1.437800E-01	5.132000E-02	5.055000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														3.470000E+02	1.519200E+00	2.020200E-01	1.786000E-02	6.111690E-05	9.179020E-05	8.137202E-05	5.049182E-07	4.109220E-07
34	SE	1.265800E+01	1.653000E+00	2.320000E-01	1.307560E+01	1.832350E-01	-6.942640E-01	5.022800E-02	1.470480E+01	-2.388530E+00	-1.058770E-01	0.000000E+00	1.267730E+01	-2.397500E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.790000E+00	1.311000E+02	7.896000E+01	6.456370E+00	2.867370E-01	-3.587940E-01	1.856180E-02	-4.329270E-01	1.728330E+00	-2.771380E-01	1.117350E-02	1.122100E+01	1.249500E+01	1.419000E+00	1.379000E+00	1.477000E+00	1.436000E+00	4.587000E+00	5.857070E-01	2.881261E-03	1.716759E-02	1.727989E-02	7.200000E+00	1.132119E+00	1.432342E+00	0.000000E+00	1.137200E+01	1.416000E+00	1.697700E-01	1.637100E-01	6.491000E-02	6.397000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.330000E+01	1.820000E+02	7.560000E-01	9.590000E-01	1.468000E+03	3.880000E-01	2.130000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.480000E+02	1.641500E+00	2.261000E-01	2.099000E-02	7.126261E-05	1.217129E-04	1.084190E-04	1.614920E-06	1.325400E-06
35	BR	1.347400E+01	1.782000E+00	2.570000E-01	1.322730E+01	1.371300E-01	-6.832030E-01	4.954240E-02	1.481360E+01	-2.423470E+00	-9.145900E-02	0.000000E+00	1.276120E+01	-2.377300E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.120000E+00	1.327000E+02	7.992000E+01	6.514440E+00	2.863240E-01	-3.570270E-01	1.835570E-02	-4.480010E-01	1.760820E+00	-2.850990E-01	1.178650E-02	1.192300E+01	1.329000E+01	1.480000E+00	1.526000E+00	1.596000E+00	1.550000E+00	4.557000E+00	6.180000E-01	3.600000E-03	1.800000E-02	2.000000E-02	7.160000E+00	1.132442E+00	1.420965E+00	0.000000E+00	1.208700E+01	1.519000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														3.430000E+02	1.782000E+00	2.570000E-01	2.200000E-02					
36	KR	1.432200E+01	1.920000E+00	2.880000E-01	1.359270E+01	-3.052140E-02	-6.513400E-01	4.776160E-02	1.491900E+01	-2.424180E+00	-8.764470E-02	0.000000E+00	1.288980E+01	-2.260210E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.740000E-03	1.391000E+02	8.380000E+01	6.571130E+00	2.877110E-01	-3.563110E-01	1.824700E-02	-3.918100E-01	1.730100E+00	-2.768240E-01	1.112800E-02	1.264800E+01	1.411200E+01	1.587000E+00	1.638000E+00	1.726000E+00	1.675000E+00	4.170000E+00	6.430000E-01	4.100000E-03	2.000000E-02	2.200000E-02	7.070000E+00	1.133410E+00	1.442722E+00	0.000000E+00	1.283000E+01	1.631000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														3.520000E+02	1.921000E+00	2.928000E-01	2.750000E-02					
37	RB	1.520000E+01	2.065000E+00	3.220000E-01	1.302040E+01	3.827360E-01	-7.324270E-01	5.298740E-02	1.499850E+01	-2.391080E+00	-9.594730E-02	0.000000E+00	1.302860E+01	-2.386930E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.532000E+00	1.419000E+02	8.548000E+01	6.597500E+00	3.023890E-01	-3.567550E-01	1.817060E-02	-1.280390E-01	1.530440E+00	-2.274030E-01	7.390330E-03	1.339400E+01	1.496000E+01	1.694000E+00	1.752000E+00	1.863000E+00	1.805000E+00	4.223000E+00	6.670000E-01	4.600000E-03	2.200000E-02	2.400000E-02	6.980000E+00	1.143901E+00	1.383754E+00	0.000000E+00	1.359600E+01	1.745000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														3.630000E+02	2.065000E+00	3.267000E-01	3.050000E-02					
38	SR	1.610500E+01	2.216000E+00	3.580000E-01	1.358880E+01	2.201940E-03	-6.389400E-01	4.600700E-02	1.501140E+01	-2.281690E+00	-1.264850E-01	0.000000E+00	1.315650E+01	-2.366550E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.540000E+00	1.455000E+02	8.762000E+01	6.622030E+00	3.245590E-01	-3.616510E-01	1.848000E-02	7.991610E-02	1.383970E+00	-1.922250E-01	4.786110E-03	1.416400E+01	1.583400E+01	1.806000E+00	1.872000E+00	2.007000E+00	1.940000E+00	3.906000E+00	6.900000E-01	5.100000E-03	2.400000E-02	2.600000E-02	6.920000E+00	1.140642E+00	1.392440E+00	0.000000E+00	1.438400E+01	1.864000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														3.660000E+02	2.216000E+00	3.587000E-01	3.890000E-02					
39	Y	1.708000E+01	2.373000E+00	3.950000E-01	1.346740E+01	1.910230E-01	-6.866160E-01	4.973560E-02	1.518220E+01	-2.389460E+00	-8.811740E-02	0.000000E+00	1.327750E+01	-2.431740E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.405000E+00	1.476000E+02	8.890500E+01	6.670960E+00	3.250700E-01	-3.606130E-01	1.833260E-02	6.290570E-02	1.415770E+00	-1.997130E-01	5.333120E-03	1.495700E+01	1.673600E+01	1.922000E+00	1.996000E+00	2.156000E+00	2.080000E+00	4.036000E+00	7.100000E-01	5.900000E-03	2.600000E-02	2.800000E-02	6.850000E+00	1.139992E+00	1.394264E+00	0.000000E+00	1.520000E+01	1.987000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.020000E+01	2.256000E+02	7.470000E-01	9.810000E-01	2.291000E+03	3.740000E-01	2.570000E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.790000E+02	2.373000E+00	3.920000E-01	4.380000E-02					
40	ZR	1.799800E+01	2.532000E+00	4.310000E-01	1.275380E+01	6.974090E-01	-7.893070E-01	5.645310E-02	1.529060E+01	-2.387030E+00	-9.122920E-02	0.000000E+00	1.345080E+01	-2.502010E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.530000E+00	1.515000E+02	9.122000E+01	6.722750E+00	3.239640E-01	-3.594630E-01	1.818900E-02	3.666970E-02	1.452070E+00	-2.081220E-01	5.951390E-03	1.577400E+01	1.766600E+01	2.042000E+00	2.124000E+00	2.307000E+00	2.223000E+00	3.976000E+00	7.300000E-01	6.800000E-03	2.800000E-02	3.100000E-02	6.730000E+00	1.141096E+00	1.394513E+00	0.000000E+00	1.603500E+01	2.113000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														3.930000E+02	2.532000E+00	4.303000E-01	5.060000E-02					
41	NB	1.898600E+01	2.698000E+00	4.680000E-01	1.338430E+01	2.810280E-01	-6.866070E-01	4.866070E-02	1.520880E+01	-2.202780E+00	-1.367590E-01	0.000000E+00	1.354340E+01	-2.501350E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.570000E+00	1.543000E+02	9.290600E+01	6.790130E+00	3.112820E-01	-3.552330E-01	1.782310E-02	2.022890E-04	1.493470E+00	-2.174190E-01	6.622450E-03	1.661400E+01	1.862100E+01	2.166000E+00	2.257000E+00	2.465000E+00	2.371000E+00	3.774000E+00	7.470000E-01	9.400000E-03	3.100000E-02	3.400000E-02	6.670000E+00	1.142857E+00	1.392746E+00	0.000000E+00	1.689600E+01	2.244000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														4.170000E+02	2.698000E+00	4.666000E-01	5.640000E-02					
42	MO	1.999900E+01	2.866000E+00	5.050000E-01	1.398530E+01	-1.174260E-01	-5.910940E-01	4.178430E-02	1.534940E+01	-2.266400E+00	-1.168810E-01	0.000000E+00	1.365680E+01	-2.484800E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.022000E+01	1.593000E+02	9.595000E+01	6.846000E+00	3.027900E-01	-3.511310E-01	1.744030E-02	-5.628600E-02	1.557780E+00	-2.333410E-01	7.855060E-03	1.747800E+01	1.960700E+01	2.293000E+00	2.395000E+00	2.625000E+00	2.520000E+00	3.675000E+00	7.650000E-01	1.000000E-02	3.400000E-02	3.700000E-02	6.540000E+00	1.143661E+00	1.391628E+00	0.000000E+00	1.778100E+01	2.378000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														4.240000E+02	2.866000E+00	5.063000E-01	6.320000E-02					
43	TC	2.104500E+01	3.043000E+00	5.440000E-01	1.282140E+01	7.519930E-01	-7.870060E-01	5.586680E-02	1.550860E+01	-2.337330E+00	-9.878570E-02	0.000000E+00	1.374980E+01	-2.447300E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.150000E+01	1.644000E+02	9.900000E+01	6.875990E+00	3.261650E-01	-3.589690E-01	1.804820E-02	7.576160E-02	1.449500E+00	-2.048900E-01	5.647450E-03	1.841000E+01	2.058500E+01	2.424000E+00	2.538000E+00	2.793000E+00	2.677000E+00	3.591000E+00	7.800000E-01	1.100000E-02	3.700000E-02	4.000000E-02	6.580000E+00	1.144290E+00	1.388854E+00	0.000000E+00	2.031100E+01	2.517000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														4.280000E+02	3.043000E+00	5.440000E-01	6.950000E-02					
44	RU	2.211700E+01	3.224000E+00	5.850000E-01	1.266580E+01	8.850200E-01	-8.111440E-01	5.737590E-02	1.547340E+01	-2.230800E+00	-1.194540E-01	0.000000E+00	1.387820E+01	-2.480660E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.241000E+01	1.678000E+02	1.010700E+02	6.931360E+00	3.347940E-01	-3.634970E-01	1.844290E-02	-4.249810E-02	1.546390E+00	-2.264700E-01	7.183750E-03	1.927800E+01	2.165500E+01	2.558000E+00	2.683000E+00	2.967000E+00	2.838000E+00	3.431000E+00	7.940000E-01	1.200000E-02	4.000000E-02	4.300000E-02	6.510000E+00	1.145221E+00	1.360746E+00	0.000000E+00	1.962500E+01	2.669000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														4.410000E+02	3.224000E+00	5.861000E-01	7.500000E-02					
45	RH	2.322000E+01	3.412000E+00	6.270000E-01	1.217600E+01	1.196820E+00	-8.666970E-01	6.069310E-02	1.557570E+01	-2.249760E+00	-1.133770E-01	0.000000E+00	1.403120E+01	-2.613030E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.244000E+01	1.709000E+02	1.029100E+02	6.975470E+00	3.463940E-01	-3.677940E-01	1.878850E-02	-1.603990E-01	1.648610E+00	-2.502380E-01	8.938180E-03	2.021400E+01	2.272100E+01	2.696000E+00	2.834000E+00	3.146000E+00	3.003000E+00	3.721000E+00	8.080000E-01	1.300000E-02	4.300000E-02	4.600000E-02	6.440000E+00	1.145322E+00	1.382132E+00	0.000000E+00	2.058500E+01	2.820000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														4.490000E+02	3.412000E+00	6.281000E-01	8.140000E-02					
